"hhid","province","raised_Poultry","raised_cattle_buffalo","raised_Livestock","raised_Livestock_Poultry","ag_hh_homelot","ag_area_homelot","ag_hh_parcel","ag_area_parcel","ag_hh","ag_area","zone","fhh","edu_hh","edu_hh_head","covid_shock","ag_comm","ag_assoc","ag_comm_assoc","animal_area","animal_ded_area","homelot_area","parcel_area","holding_area","animal_area_rate","rice","rice_harv_sold_pct","sold_rice","rice_area_agland_pct","rice_area_total_pct","rice_price_impt","value_rice_prod","rice_price","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","qty_cashew_gift","qty_cashew_pay","qty_cashew_feed","qty_cashew_seed","qty_cashew_lost","qty_cashew_processed","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price","animal_disease","irrigation","drought","flood","ag_extension_training","family_hours","family_full_days","family_work_days"
"HID418586",13,1,1,1,1,1,0.1,1,3.5,1,3.5999999,"Mountain",0,1,1,1,1,0,1,0.0199999995529652,1,0.1,3.5,3.5999999,0.0055555557,1,0.16666667,1,0.41666669,0.41666669,0,13500000,900,1,1,1,1000,0,1000,0,0,0,0,0,0,1,1,0.27777779,0.27777779,0,5000000,5000,0,0,1,0,1,3712,464,504
"HID418660",1,1,1,1,1,1,0.06,1,2.5,1,2.5599999,"Tonle Sap",0,2,2,0,0,0,0,0.0040000001899898,1,0.06,2.5,2.5599999,0.0015625001,1,0.5,1,0.9765625,0.9765625,0,3e+06,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,1,520,65,80
"HID418662",5,1,1,1,1,1,0.08,1,2.00999998569488,1,2.0899999,"Mountain",0,1,1,0,0,0,0,0.0535000003874302,1,0.08,2.00999999046326,2.0899999,0.025598088,1,0.25,1,0.43540671,0.43540671,0,2940000,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1500,187.5,250
"HID418670",24,NA,NA,NA,NA,0,0,1,6.5,1,6.5,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.006,6.5,6.506,NA,0,NA,NA,NA,NA,0,NA,NA,1,2.5,2.5,3000,0,3000,0,0,0,0,0,0,1,1,0.38461539,0.38426068,0,16500000,5500,0,0,0,0,0,2472,309,412
"HID418825",25,0,1,1,1,0,0,1,4,1,4,"Plain",0,2,1,0,0,0,0,NA,0,0.0387,4,4.0387001,NA,1,0.28985506,1,0.25,0.24760441,0,3864000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,3528,441,721
"HID418830",5,NA,NA,NA,NA,1,0.035,1,0.159999996423721,1,0.19499999,"Mountain",1,2,0,0,0,0,0,NA,0,0.035,0.159999996423721,0.19499999,NA,1,0,0,0.82051283,0.82051283,1,350000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,288,36,72
"HID418848",15,1,0,0,1,1,0.15,0,0,1,0.15000001,"Tonle Sap",0,2,2,1,0,0,0,0.0080000003799796,1,0.15,NA,0.15000001,0.053333335,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,576,72,216
"HID418866",25,0,1,1,1,1,0.07,1,0.5,1,0.56999999,"Plain",1,2,2,0,0,0,0,0.003000000026077,1,0.07,0.5,0.56999999,0.0052631581,1,0.52941179,1,0.87719297,0.87719297,0,1083750,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,180,22.5,45
"HID418869",14,1,1,1,1,1,0.067,1,1.5,1,1.567,"Plain",0,1,1,1,0,0,0,0.0012000000569969,1,0.15,1.5,1.65,0.00072727277,1,0,0,0.95724314,0.90909094,1,5100000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0,2880,360,1080
"HID418898",6,1,0,0,1,1,0.15,1,2,1,2.1500001,"Tonle Sap",0,1,1,0,0,0,0,0.0007500000065193,1,0.15,2,2.1500001,0.0003488372,1,0.80000001,1,0.46511626,0.46511626,0,4e+06,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2160,270,720
"HID418913",16,NA,NA,NA,NA,1,0.06,1,3,1,3.0599999,"Mountain",0,2,1,0,0,0,0,NA,0,0.06,3,3.0599999,NA,1,0,0,0.3267974,0.3267974,1,1200000,800,1,1,1,1000,0,1000,0,0,0,0,0,0,1,1,0.3267974,0.3267974,0,4000000,4000,0,0,0,0,0,7010,876.25,1025
"HID419011",15,NA,NA,NA,NA,1,0.14,1,4.25,1,4.3899999,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.14,4.25,4.3899999,NA,1,0,0,0.56947613,0.56947613,1,8e+05,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,210,26.25,135
"HID419024",22,1,0,0,1,1,0.024,1,1,1,1.024,"Tonle Sap",0,2,0,0,0,0,0,0.0003000000142492,1,0.024,1,1.024,0.00029296876,1,1,1,0.97656244,0.97656244,0,1200000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,420,52.5,120
"HID419051",8,1,0,0,1,1,0.018,1,0.6,1,0.61799997,"Plain",0,1,0,0,0,0,0,NA,0,0.018,0.600000023841858,0.61800003,NA,1,0,0,0.97087389,0.97087377,1,2e+06,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,592,74,296
"HID419052",1,0,1,1,1,1,0.027,1,2,1,2.027,"Tonle Sap",0,1,1,0,1,0,1,NA,0,0.027,2,2.027,NA,1,0.5,1,0.98667985,0.98667985,0,960000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,600,75,120
"HID419076",1,NA,NA,NA,NA,1,0.024,0,0,1,0.024,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.024,NA,0.024,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,208,26,104
"HID419111",15,1,0,0,1,1,0.25,1,0.25,1,0.5,"Tonle Sap",0,2,2,0,1,1,1,0.0549999997019768,1,0.25,0.25,0.5,0.11,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,140,17.5,100
"HID419124",8,NA,NA,NA,NA,0,0,1,1,1,1,"Plain",0,1,1,0,1,1,1,NA,0,0.0225,1,1.0225,NA,1,0.92500001,1,1,0.9779951,0,6800000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,1750,218.75,250
"HID419169",20,1,1,1,1,1,0.25,1,0.8,1,1.05,"Plain",0,2,2,0,0,0,0,0.0020000000949949,1,0.25,0.800000004470348,1.05,0.0019047621,1,0.40000001,1,0.47619051,0.47619051,0,2975000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,468,58.5,288
"HID419225",21,1,0,0,1,1,0.0102,1,2.39999997615814,1,2.4101999,"Plain",0,2,1,0,0,0,0,NA,0,0.0102,2.39999997615814,2.4101999,NA,1,0.86666667,1,0.99576807,0.99576807,0,12750000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,945,118.125,210
"HID419278",8,NA,NA,NA,NA,1,0.0325,1,1.5,1,1.5325,"Plain",0,2,0,0,0,0,0,NA,0,0.0325,1.5,1.5325,NA,1,0.8888889,1,0.97879279,0.97879279,0,3960000,880,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,580,72.5,335
"HID419375",1,0,0,1,1,1,0.03,0,0,1,0.029999999,"Tonle Sap",0,1,1,0,0,0,0,0.0013999999500811,1,0.03,NA,0.029999999,0.046666667,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3252,406.5,1092
"HID419385",5,1,0,0,1,1,0.076,1,1.5,1,1.576,"Mountain",0,2,2,0,1,0,1,NA,0,0.076,1.5,1.576,NA,1,0.51724136,1,0.63451779,0.63451779,0,2900000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,764,95.5,404
"HID419443",14,1,0,0,1,1,0.05,1,1.50000001490116,1,1.5500001,"Plain",0,2,2,1,0,0,0,0.0055999998003244,1,0.05,1.50000001490116,1.5500001,0.0036129029,1,0.77999997,1,0.96774191,0.96774191,0,7500000,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,5400,675,1080
"HID419459",21,1,1,1,1,1,0.1,1,1,1,1.1,"Plain",0,2,2,0,0,0,0,NA,0,0.1,1.00000002980232,1.1,NA,1,0,0,0.90909088,0.90909088,1,2125000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,636,79.5,288
"HID419598",20,1,1,1,1,1,0.06,0,0,1,0.059999999,"Plain",0,1,1,0,0,0,0,0.0012000000569969,1,0.06,NA,0.059999999,0.020000001,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,720
"HID419737",3,NA,NA,NA,NA,0,0,1,7,1,7,"Plain",1,2,1,0,0,0,0,NA,0,0.025,7,7.0250001,NA,0,NA,NA,NA,NA,0,NA,NA,1,5,5,2000,0,0,0,0,0,0,0,2000,0,0,0.71428573,0.71174377,1,8000000,4000,0,1,0,0,0,3000,375,600
"HID419744",24,1,0,1,1,1,0.105,0,0,1,0.105,"Tonle Sap",0,2,2,0,0,0,0,0.0240000002086163,1,0.105,NA,0.105,0.22857144,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1752,219,696
"HID419773",1,NA,NA,NA,NA,0,0,1,2,1,2,"Tonle Sap",0,2,0,0,0,0,0,NA,0,0.008,2,2.0079999,NA,1,0.5,1,1,0.99601597,0,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,180,22.5,90
"HID420029",4,0,1,1,1,1,0.112,1,4,1,4.112,"Tonle Sap",0,2,2,0,0,0,0,0.0074999998323619,1,0.112,4,4.112,0.00182393,1,0.71428573,1,0.97276264,0.97276264,0,7e+06,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,1120,140,308
"HID420041",17,1,0,0,1,1,0.5,1,4,1,4.5,"Tonle Sap",1,2,1,0,0,0,0,0.0040000001899898,1,0.5,4,4.5,0.00088888896,1,0.5,1,0.44444445,0.44444445,0,2700000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,3776,472,560
"HID420056",21,1,1,1,1,1,0.2,1,0.999999988079071,1,1.2,"Plain",1,2,2,0,0,0,0,NA,0,0.2,1,1.2,NA,1,0.12,1,0.83333331,0.83333331,0,2500000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,6024,753,1008
"HID420074",21,1,0,0,1,1,0.06,1,0.389999985694885,1,0.44999999,"Plain",1,2,1,0,0,0,0,0.0020000000949949,1,0.06,0.389999985694885,0.44999999,0.0044444446,1,0,0,0.86666667,0.86666667,1,1275000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,1080,135,360
"HID420131",6,0,0,1,1,1,0.042,1,0.560000002384186,1,0.602,"Tonle Sap",0,2,1,0,0,0,0,0.0015000000130385,1,0.042,0.560000002384186,0.602,0.0024916944,1,0,0,0.93023258,0.93023258,1,9e+05,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,846,105.75,126
"HID420295",5,0,1,1,1,1,0.1,1,0.8,1,0.89999998,"Mountain",0,2,0,1,0,0,0,NA,0,0.1,0.800000011920929,0.90000004,NA,1,0,0,0.88888896,0.8888889,1,2e+06,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,255,31.875,91
"HID420377",6,1,0,0,1,1,0.02,0,0,1,0.02,"Tonle Sap",0,3,3,0,0,0,0,0.003000000026077,1,0.02,5,5.02,0.00059760956,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1200,150,200
"HID420434",5,1,0,0,1,1,0.05,0,0,1,0.050000001,"Mountain",0,2,1,1,0,0,0,NA,0,0.05,NA,0.050000001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,950,118.75,475
"HID420655",15,1,1,1,1,1,0.35,1,1.89999997615814,1,2.25,"Tonle Sap",0,3,2,1,0,0,0,0.0199999995529652,1,0.35,1.89999997615814,2.25,0.0088888891,1,0.91176468,1,0.84444445,0.84444445,0,12580000,740,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,0,1720,215,384
"HID420703",14,1,0,0,1,1,0.0325,1,1.5,1,1.5325,"Plain",1,1,0,0,0,0,0,0.00089999998454,1,0.0325,1.5,1.5325,0.00058727566,1,0.82758623,1,0.32626426,0.32626426,0,5510000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1440,180,600
"HID420755",21,1,0,1,1,1,0.048,1,0.859999993741512,1,0.90799999,"Plain",0,3,2,0,0,0,0,0.0216000005602837,1,0.048,0.860000006854534,0.90799999,0.023788547,1,0.65934068,1,0.94713658,0.94713658,0,7280000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,660,82.5,300
"HID420896",2,1,0,0,1,0,0,1,0.5,1,0.5,"Tonle Sap",0,1,1,0,0,0,0,NA,0,0.02,0.5,0.51999998,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2340,292.5,660
"HID420988",5,0,1,1,1,1,0.2,1,0.9,1,1.1,"Mountain",1,1,1,0,0,0,0,NA,0,0.2,0.900000005960464,1.1,NA,1,0.46153846,1,0.81818181,0.81818181,0,4160000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,114,14.25,114
"HID421009",4,NA,NA,NA,NA,1,0.021,1,0.3,1,0.32100001,"Tonle Sap",0,2,1,0,0,0,0,NA,0,0.021,0.300000011920929,0.32100001,NA,1,0,0,0.93457943,0.93457943,1,2160000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,90,11.25,30
"HID421260",3,NA,NA,NA,NA,1,0.054,0,0,1,0.054000001,"Plain",1,1,1,0,0,0,0,NA,0,0.054,NA,0.054000001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,360
"HID421333",8,0,0,1,1,1,0.0225,0,0,1,0.022500001,"Plain",0,2,2,1,0,0,0,NA,0,0.0225,NA,0.022500001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0,1800,225,660
"HID421382",5,1,0,0,1,1,0.15,1,2,1,2.1500001,"Mountain",1,2,2,0,0,0,0,0.0399999991059303,1,0.15,2,2.1500001,0.018604649,1,0,0,0.46511626,0.46511626,0,2e+06,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2880,360,360
"HID421452",15,1,0,0,1,1,0.015,1,3,1,3.0150001,"Tonle Sap",0,1,1,1,0,0,0,0.003000000026077,1,0.015,3,3.0150001,0.00099502481,1,0.67213112,1,0.66334987,0.66334987,0,5490000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,162,20.25,102
"HID421471",7,1,1,1,1,1,0.125,1,0.67,1,0.79500002,"Coastal",0,2,1,1,0,0,0,0.0149999996647239,1,0.125,0.670000024139881,0.79500002,0.018867923,1,0.26178011,1,0.83647799,0.83647799,0,1910000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2724,340.5,822
"HID421558",5,1,1,1,1,1,0.16,1,0.819999986886978,1,0.97999996,"Mountain",0,3,1,0,0,0,0,NA,0,0.16,0.819999992847443,0.98000002,NA,1,0.21428572,1,0.83673477,0.83673471,0,2940000,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,744,93,288
"HID421633",1,1,0,0,1,1,0.02,1,0.319999992847443,1,0.34,"Tonle Sap",0,2,2,0,0,0,0,0.0015999999595806,1,0.02,0.319999992847443,0.34,0.0047058822,1,0,0,0.94117641,0.94117641,1,229500,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,485,60.625,265
"HID421641",4,1,1,1,1,1,0.419999996423721,1,4,1,4.4200001,"Tonle Sap",0,2,2,1,0,0,0,0.103999994695187,1,0.42,5,5.4200001,0.01918819,0,NA,NA,NA,NA,0,NA,NA,1,NA,NA,100,0,100,0,0,0,0,0,0,1,1,NA,NA,0,400000,4000,1,1,0,0,1,1500,187.5,228
"HID421747",21,1,0,0,1,1,0.28,1,0.965599995231628,1,1.2456,"Plain",0,3,2,0,0,0,0,0.0012000000569969,1,0.28,0.96560001373291,1.2456,0.00096339121,1,0,0,0.42549774,0.42549774,1,1275000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2880,360,360
"HID421808",19,1,0,0,1,1,0.1,1,3,1,3.0999999,"Mountain",0,1,1,0,0,0,0,0.0080000003799796,1,0.1,3,3.0999999,0.0025806453,1,0,0,0.32258067,0.32258067,1,1200000,1000,1,2,2,1800,0,1800,0,0,0,0,0,0,1,1,0.64516133,0.64516133,0,6840000,3800,0,0,0,0,0,2200,275,440
"HID421818",6,NA,NA,NA,NA,0,0,1,1.7,1,1.7,"Tonle Sap",0,1,1,0,0,0,0,NA,0,0.01,1.70000000298023,1.71,NA,1,0,0,0.11764706,0.11695907,1,291600,900,1,1.5,1.5,1000,0,1000,0,0,0,0,0,0,1,1,0.88235289,0.87719297,0,4000000,4000,0,0,0,0,0,4400,550,550
"HID421868",17,1,0,0,1,1,0.0375,1,0.962499976158142,1,1,"Tonle Sap",0,2,NA,0,0,0,0,0.0005000000237487,1,0.0375,0.962499976158142,1,0.00050000002,0,NA,NA,NA,NA,0,NA,NA,1,NA,NA,90,0,90,0,0,0,0,0,0,1,1,NA,NA,0,450000,5000,0,0,0,0,0,1536,192,318
"HID421913",25,0,1,1,1,1,0.042,1,1.84699998617172,1,1.8889999,"Plain",0,2,0,0,0,0,0,NA,0,0.042,1.84700000286102,1.8890001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2785,348.125,410
"HID422007",10,1,0,0,1,0,0,1,12,1,12,"Mountain",0,2,1,0,0,0,0,NA,0,0.015,12,12.015,NA,0,NA,NA,NA,NA,0,NA,NA,1,2.5,2.5,100,0,100,0,0,0,0,0,0,1,1,0.20833333,0.20807323,0,400000,4000,0,0,0,0,0,10080,1260,1260
"HID422020",7,1,0,0,1,1,0.07,0,0,1,0.07,"Coastal",0,2,1,0,0,1,1,0.0017999999690801,1,0.07,NA,0.07,0.025714286,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1720,215,490
"HID422092",1,NA,NA,NA,NA,1,0.5,1,1,1,1.5,"Tonle Sap",1,1,1,0,0,0,0,NA,0,0.5,1,1.5,NA,1,0.5714286,1,0.66666669,0.66666669,0,5950000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,760,95,280
"HID422101",1,0,1,1,1,1,0.06,1,0.2,1,0.25999999,"Tonle Sap",0,1,1,0,0,0,0,NA,0,0.06,0.200000002980232,0.25999999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2160,270,360
"HID422112",13,1,0,0,1,0,0,1,1,1,1,"Mountain",0,2,1,0,0,0,0,NA,0,0.012,1,1.012,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,1260,157.5,180
"HID422228",8,1,0,0,1,1,0.0056,1,0.3,1,0.30559999,"Plain",0,2,1,1,0,0,0,NA,0,0.0056,0.300000011920929,0.30560002,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,100,12.5,25
"HID422240",5,NA,NA,NA,NA,1,0.08,0,0,1,0.079999998,"Mountain",1,0,0,0,0,0,0,NA,0,0.08,NA,0.079999998,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,24,3,24
"HID422264",7,NA,NA,NA,NA,0,0,1,2.4,1,2.4000001,"Coastal",0,3,2,0,0,0,0,NA,0,0.1225,2.40000000596046,2.5225,NA,1,1,1,0.41666666,0.3964321,0,1040000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1440,180,720
"HID422274",21,1,0,0,1,0,0,1,2,1,2,"Plain",0,0,0,0,0,0,0,NA,0,0.06,2,2.0599999,NA,1,0.890625,1,1,0.97087383,0,15360000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1770,221.25,270
"HID422343",17,1,1,1,1,1,0.036,1,2,1,2.036,"Tonle Sap",1,2,1,0,0,0,0,0.0024999999441206,1,0.036,2,2.036,0.0012278978,1,0.25,1,0.98231828,0.98231828,0,3800000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2871,358.875,661
"HID422344",21,0,1,1,1,0,0,1,3.99999995231628,1,4,"Plain",0,2,2,0,0,0,0,NA,0,0.0506,4,4.0506001,NA,1,0.63662791,1,1,0.987508,0,19264000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,3250,406.25,500
"HID422400",13,NA,NA,NA,NA,1,0.018,1,2.69999998807907,1,2.7179999,"Mountain",0,2,1,0,0,0,0,NA,0,0.018,2.69999998807907,2.7179999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,780,97.5,120
"HID422458",1,1,1,1,1,1,0.03,1,2,1,2.03,"Tonle Sap",1,2,2,0,0,0,0,0.0020000000949949,1,0.03,2,2.03,0.0009852217,1,0,0,0.98522168,0.98522168,1,1445000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,140,17.5,50
"HID422467",3,1,0,0,1,1,0.17,1,0.0199999995529652,1,0.19,"Plain",0,0,0,0,0,0,0,0.0041999998502433,1,0.17,0.0199999995529652,0.19,0.022105264,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1440,180,360
"HID422566",8,1,0,0,1,1,0.0576,0,0,1,0.057599999,"Plain",1,2,2,0,0,0,0,NA,0,0.0576,NA,0.057599999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1080,135,360
"HID422579",20,1,1,1,1,1,0.3,1,2.5,1,2.8,"Plain",0,2,1,0,0,0,0,0.0035000001080334,1,0.3,2.5,2.8,0.0012500001,1,0.40000001,1,0.71428573,0.71428573,0,2150000,860,1,NA,NA,10,0,10,0,0,0,0,0,0,1,1,NA,NA,0,20000,2000,0,0,0,0,0,1008,126,504
"HID422604",1,1,1,1,1,1,0.16,1,0.5,1,0.65999997,"Tonle Sap",1,1,1,0,0,0,0,0.0006000000284985,1,0.16,0.5,0.65999997,0.00090909097,1,0,0,0.75757581,0.75757581,1,2125000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,300,37.5,60
"HID422718",8,0,1,1,1,1,0.007,1,0.4,1,0.40700001,"Plain",0,2,2,1,0,0,0,0.0015999999595806,1,0.007,0.400000005960464,0.40700001,0.0039312039,1,0,0,0.98280096,0.98280096,1,1440000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,100,12.5,25
