"hhid","weight","province","zone"
"HID566313",248.688955970978,4,"Tonle Sap"
"HID566431",111.008811284619,13,"Mountain"
"HID566480",50.7885150637917,8,"Plain"
"HID566491",200.67673743639,5,"Mountain"
"HID566612",141.654167602157,5,"Mountain"
"HID566759",116.445153744945,16,"Mountain"
"HID566760",170.759185596261,3,"Plain"
"HID566783",244.294692722177,21,"Plain"
"HID566789",196.121199068783,14,"Plain"
"HID566814",241.352382208237,15,"Tonle Sap"
"HID566815",352.474282870025,22,"Tonle Sap"
"HID566838",330.538691603843,15,"Tonle Sap"
"HID566898",55.8367405144121,1,"Tonle Sap"
"HID566949",27.8844283601648,10,"Mountain"
"HID567024",160.426578869685,2,"Tonle Sap"
"HID567141",89.4846340935306,17,"Tonle Sap"
"HID567236",302.994612161735,14,"Plain"
"HID567252",75.4063542908936,19,"Mountain"
"HID567266",179.592915998626,5,"Mountain"
"HID567322",131.680987603034,21,"Plain"
"HID567450",64.3175247512988,14,"Plain"
"HID567537",160.169618589884,16,"Mountain"
"HID567566",180.745413525956,14,"Plain"
"HID567610",135.290967212556,8,"Plain"
"HID567750",276.18520487819,1,"Tonle Sap"
"HID567765",163.048686416916,6,"Tonle Sap"
"HID567779",154.547852038341,5,"Mountain"
"HID567783",160.426578869685,2,"Tonle Sap"
"HID567819",83.9915809685252,25,"Plain"
"HID567822",39.9904091070752,14,"Plain"
"HID567828",148.991783952817,7,"Coastal"
"HID567843",257.756346503468,8,"Plain"
"HID567882",272.059759324312,8,"Plain"
"HID567909",265.828862111881,17,"Tonle Sap"
"HID567986",114.407982322391,3,"Plain"
"HID568073",181.770034425306,14,"Plain"
"HID568091",212.706820826008,21,"Plain"
"HID568145",490.071195434258,22,"Tonle Sap"
"HID568150",153.10124065017,5,"Mountain"
"HID568267",44.9004657533011,2,"Tonle Sap"
"HID568321",98.1294938598208,1,"Tonle Sap"
"HID568380",76.5636194125016,8,"Plain"
"HID568383",156.843192566491,5,"Mountain"
"HID568408",153.10124065017,5,"Mountain"
"HID568528",165.569806288236,5,"Mountain"
"HID568579",350.281968007788,14,"Plain"
"HID568608",29.8486184960891,23,"Coastal"
"HID568612",140.419959524555,6,"Tonle Sap"
"HID568657",648.326598195117,1,"Tonle Sap"
"HID568687",228.808482886286,20,"Plain"
"HID568720",274.121282993544,14,"Plain"
"HID568905",128.892282483251,17,"Tonle Sap"
"HID568956",178.089327326934,15,"Tonle Sap"
"HID569007",31.0937796210023,24,"Tonle Sap"
"HID569061",40.877507800666,14,"Plain"
"HID569096",94.7914937024,15,"Tonle Sap"
"HID569158",112.734612143572,14,"Plain"
"HID569183",94.5041892965155,14,"Plain"
"HID569208",150.157854525253,14,"Plain"
"HID569254",201.833078552695,14,"Plain"
"HID569258",64.6339841843318,12,"Phnom Penh"
"HID569310",188.308178519601,22,"Tonle Sap"
"HID569331",139.312373533559,22,"Tonle Sap"
"HID569406",50.777732599839,21,"Plain"
"HID569409",72.5820404928948,11,"Mountain"
"HID569444",118.606444677618,15,"Tonle Sap"
"HID569593",248.991277143891,6,"Tonle Sap"
"HID569602",156.229224740823,14,"Plain"
"HID569830",244.294692722177,21,"Plain"
"HID569940",47.0790100524765,14,"Plain"
"HID570035",40.1609721460082,2,"Tonle Sap"
"HID570117",141.328605821928,17,"Tonle Sap"
"HID570172",182.978373467435,7,"Coastal"
"HID570180",285.924493166708,14,"Plain"
"HID570246",170.220402265614,16,"Mountain"
"HID570311",179.592915998626,5,"Mountain"
"HID570400",154.238909501299,3,"Plain"
"HID570405",126.398295433565,8,"Plain"
"HID570486",146.197375921246,13,"Mountain"
"HID570487",142.232300172556,20,"Plain"
"HID570489",265.807704468888,2,"Tonle Sap"
"HID570509",110.924548123329,1,"Tonle Sap"
"HID570590",148.157441168054,18,"Coastal"
"HID570597",129.434033769795,4,"Tonle Sap"
"HID570675",223.320468166836,13,"Mountain"
"HID570725",120.250252953144,14,"Plain"
"HID570784",198.167508693191,14,"Plain"
"HID570809",490.071195434258,22,"Tonle Sap"
"HID570872",73.483568166637,17,"Tonle Sap"
"HID570884",142.837776314405,1,"Tonle Sap"
"HID570936",99.5517918467934,3,"Plain"
"HID570938",46.7520724826675,14,"Plain"
"HID570954",32.389252973057,24,"Tonle Sap"
"HID570957",182.440186924199,15,"Tonle Sap"
"HID570976",35.184116135188,3,"Plain"
"HID571012",222.84153157719,21,"Plain"
"HID571145",140.531383067209,2,"Tonle Sap"
"HID571284",152.921795001414,6,"Tonle Sap"
"HID571301",67.2749731570686,5,"Mountain"
"HID571366",73.6087494142143,6,"Tonle Sap"
"HID571590",70.3023469491367,5,"Mountain"
"HID571593",167.592113693463,15,"Tonle Sap"
"HID571664",353.898347078877,10,"Mountain"
"HID571700",302.094493166123,17,"Tonle Sap"
"HID571781",159.806748206485,25,"Plain"
"HID571828",207.605577031022,13,"Mountain"
"HID571846",57.6341711110879,17,"Tonle Sap"
"HID571852",198.167508693191,14,"Plain"
"HID571874",122.086414570404,12,"Phnom Penh"
"HID572051",155.518383967451,3,"Plain"
"HID572054",83.9915809685252,25,"Plain"
"HID572083",142.837776314405,1,"Tonle Sap"
"HID572275",120.250252953144,14,"Plain"
"HID572320",146.372577320392,14,"Plain"
"HID572390",109.561889085662,2,"Tonle Sap"
"HID572485",243.720250165345,8,"Plain"
"HID572508",315.187019147015,19,"Mountain"
"HID572541",190.633278384116,6,"Tonle Sap"
"HID572545",32.4610754692291,23,"Coastal"
"HID572570",187.489993510359,2,"Tonle Sap"
"HID572577",81.7957446334533,8,"Plain"
"HID572600",238.950264289894,20,"Plain"
"HID572678",164.303223038205,11,"Mountain"
"HID572680",193.126537519414,8,"Plain"
"HID572729",117.174437700854,13,"Mountain"
"HID572751",133.745810212008,3,"Plain"
"HID572867",165.103675076839,5,"Mountain"
"HID572869",284.598642660435,3,"Plain"
"HID572904",153.768257573571,10,"Mountain"
"HID572925",212.963888747035,25,"Plain"
"HID573041",112.270512342883,13,"Mountain"
"HID573100",161.621190317107,1,"Tonle Sap"
"HID573154",108.109602414605,14,"Plain"
"HID573170",180.745413525956,14,"Plain"
"HID573189",102.430618616051,8,"Plain"
"HID573368",169.041570555061,25,"Plain"
"HID573385",61.3546578879705,2,"Tonle Sap"
"HID573417",45.9020348011644,14,"Plain"
"HID573441",58.9778918353604,11,"Mountain"
"HID573465",237.361627278543,15,"Tonle Sap"
"HID573637",138.658469536398,21,"Plain"
"HID573652",265.807704468888,2,"Tonle Sap"
"HID573726",269.203865052657,15,"Tonle Sap"
"HID573741",173.990149439399,21,"Plain"
"HID573811",89.2281299359247,1,"Tonle Sap"
"HID573858",87.1095110757794,15,"Tonle Sap"
"HID573917",230.534249338974,6,"Tonle Sap"
"HID573950",48.9534675307968,3,"Plain"
"HID573965",18.7953188181315,25,"Plain"
"HID574053",56.6275465490309,10,"Mountain"
"HID574095",26.1075367380465,6,"Tonle Sap"
"HID574096",55.2031315026871,7,"Coastal"
"HID574118",184.832822400518,2,"Tonle Sap"
"HID574169",105.48515219151,20,"Plain"
"HID574191",83.4868035100443,2,"Tonle Sap"
"HID574417",109.553596687759,10,"Mountain"
"HID574530",118.934334028878,6,"Tonle Sap"
"HID574589",198.517885185017,6,"Tonle Sap"
"HID574879",229.292706683263,2,"Tonle Sap"
"HID574890",127.801091864095,5,"Mountain"
"HID574943",53.6827993897137,3,"Plain"
"HID574981",136.393321174178,17,"Tonle Sap"
"HID574988",198.349849058202,14,"Plain"
"HID575028",184.127211949802,2,"Tonle Sap"
"HID575040",136.609262069605,5,"Mountain"
"HID575065",51.7508085325565,3,"Plain"
"HID575066",101.249587536508,1,"Tonle Sap"
"HID575217",41.0809221510584,12,"Phnom Penh"
"HID575318",53.6827993897137,3,"Plain"
"HID575342",211.049657086825,16,"Mountain"
"HID575353",276.069449628008,2,"Tonle Sap"
"HID575365",139.314317703866,5,"Mountain"
"HID575397",133.53201593638,12,"Phnom Penh"
"HID575547",184.691291973826,14,"Plain"
"HID575621",225.186947363732,5,"Mountain"
"HID575630",173.990149439399,21,"Plain"
"HID575664",53.4012049636178,24,"Tonle Sap"
"HID575795",135.561541553876,3,"Plain"
"HID575858",74.0857684929469,2,"Tonle Sap"
"HID575936",117.174437700854,13,"Mountain"
"HID576144",154.386948687145,15,"Tonle Sap"
"HID576266",154.238909501299,3,"Plain"
"HID576274",114.407982322392,3,"Plain"
"HID576319",221.35700387839,17,"Tonle Sap"
"HID576328",70.4841355909527,10,"Mountain"
"HID576471",161.295106250146,19,"Mountain"
"HID576557",82.5183597848129,11,"Mountain"
"HID576613",147.521084272572,12,"Phnom Penh"
"HID576673",96.0279106950024,1,"Tonle Sap"
"HID576688",183.150803244825,1,"Tonle Sap"
"HID576781",78.3246019957163,20,"Plain"
"HID576858",188.996834578228,14,"Plain"
"HID576867",152.637115516351,13,"Mountain"
"HID576874",89.5645310882574,17,"Tonle Sap"
"HID576953",153.872863448231,6,"Tonle Sap"
"HID577005",266.330357994926,22,"Tonle Sap"
"HID577022",142.837776314405,1,"Tonle Sap"
"HID577060",170.291153363722,4,"Tonle Sap"
"HID577088",115.910889028756,5,"Mountain"
"HID577116",166.148547141356,4,"Tonle Sap"
"HID577213",145.111879831829,17,"Tonle Sap"
"HID577337",250.972748145117,7,"Coastal"
"HID577355",265.120285641518,14,"Plain"
"HID577480",148.961133227906,20,"Plain"
"HID577495",123.814371275209,14,"Plain"
"HID577496",110.26021935965,21,"Plain"
"HID577599",490.071195434258,22,"Tonle Sap"
"HID577650",152.123877959003,17,"Tonle Sap"
"HID577793",48.8345658281619,12,"Phnom Penh"
"HID577823",145.482688638146,21,"Plain"
"HID577908",58.9778918353604,11,"Mountain"
"HID577953",130.499468380388,1,"Tonle Sap"
"HID577958",149.724489887689,6,"Tonle Sap"
"HID577976",78.8733859898062,21,"Plain"
"HID577979",200.77162603974,7,"Coastal"
"HID578120",136.609262069605,5,"Mountain"
"HID578176",170.235682916448,7,"Coastal"
"HID578227",155.197896520112,12,"Phnom Penh"
"HID578243",57.3266706595679,11,"Mountain"
"HID578271",153.10124065017,5,"Mountain"
"HID578459",96.2864133163448,15,"Tonle Sap"
"HID578603",112.231178265938,5,"Mountain"
"HID578638",198.349849058202,14,"Plain"
"HID578677",69.5961207082253,20,"Plain"
"HID578712",290.554551969505,8,"Plain"
"HID578766",107.757379732893,13,"Mountain"
"HID578783",122.203495725486,1,"Tonle Sap"
"HID578804",43.2166982875522,2,"Tonle Sap"
"HID578915",262.02694495904,4,"Tonle Sap"
"HID578971",22.0195711911691,24,"Tonle Sap"
"HID578991",99.1940228500053,20,"Plain"
"HID579074",153.872863448231,6,"Tonle Sap"
"HID579141",32.8907369572006,24,"Tonle Sap"
"HID579258",174.324119634907,25,"Plain"
"HID579268",239.710122309727,25,"Plain"
"HID579404",147.337343544768,7,"Coastal"
"HID579446",255.023574464863,1,"Tonle Sap"
"HID579597",15.955238068398,24,"Tonle Sap"
"HID579606",128.348407474314,3,"Plain"
"HID579679",39.1468691360689,10,"Mountain"
"HID579730",136.609262069605,5,"Mountain"
"HID579790",23.7398501904793,24,"Tonle Sap"
"HID579864",167.230614530325,5,"Mountain"
"HID579917",116.445153744945,16,"Mountain"
"HID579919",184.656903295185,6,"Tonle Sap"
"HID579932",168.058905095903,17,"Tonle Sap"
"HID579969",100.236563054227,21,"Plain"
"HID580128",111.142052350963,25,"Plain"
"HID580194",193.126537519414,8,"Plain"
"HID580195",333.450525319393,2,"Tonle Sap"
"HID580211",25.5011304450915,14,"Plain"
"HID580218",45.9871962757492,14,"Plain"
"HID580238",108.93929497651,18,"Coastal"
"HID580294",89.4557982337017,25,"Plain"
"HID580431",25.5011304450915,14,"Plain"
"HID580463",219.754041721578,25,"Plain"
"HID580515",92.5184420365578,5,"Mountain"
"HID580523",167.230614530325,5,"Mountain"
"HID580538",147.708480730245,4,"Tonle Sap"
"HID580636",147.280618184486,5,"Mountain"
"HID580653",115.118573469498,17,"Tonle Sap"
"HID580674",33.648119016627,23,"Coastal"
"HID580679",212.706820826008,21,"Plain"
"HID580688",254.564759850574,22,"Tonle Sap"
"HID580740",49.2216848286623,9,"Coastal"
"HID580757",54.6296632618937,8,"Plain"
"HID580761",169.041570555061,25,"Plain"
"HID580792",161.521882693395,15,"Tonle Sap"
"HID580827",74.0249647532943,20,"Plain"
"HID580834",77.6819194242979,17,"Tonle Sap"
"HID580892",49.5545025517597,23,"Coastal"
"HID580931",195.295267833856,5,"Mountain"
"HID580933",226.165196037434,5,"Mountain"
"HID580951",116.906556092083,17,"Tonle Sap"
"HID581049",159.878411873138,2,"Tonle Sap"
"HID581281",70.0349656043337,2,"Tonle Sap"
"HID581286",103.593619142635,4,"Tonle Sap"
"HID581330",193.685187366129,3,"Plain"
"HID581506",212.143681524573,20,"Plain"
"HID581699",32.8907369572006,24,"Tonle Sap"
"HID581769",167.230614530325,5,"Mountain"
"HID581801",105.618984786152,17,"Tonle Sap"
"HID581833",217.594009834723,25,"Plain"
"HID581859",103.863116453019,5,"Mountain"
"HID581863",39.0388647576771,24,"Tonle Sap"
"HID582036",270.069454448121,4,"Tonle Sap"
"HID582068",121.199681097497,15,"Tonle Sap"
"HID582163",97.8519463577978,8,"Plain"
"HID582181",39.4062100714106,3,"Plain"
"HID582182",96.5356682522274,3,"Plain"
"HID582218",213.047697141433,21,"Plain"
"HID582340",58.7966131644153,9,"Coastal"
"HID582343",169.334386611636,5,"Mountain"
"HID582395",156.720830218376,17,"Tonle Sap"
"HID582444",265.120285641518,14,"Plain"
"HID582445",57.7284792271185,25,"Plain"
"HID582468",142.603595258767,6,"Tonle Sap"
"HID582472",132.417633636764,3,"Plain"
"HID582520",197.85727630183,6,"Tonle Sap"
"HID582554",237.575758287828,14,"Plain"
"HID582690",64.3175247512988,14,"Plain"
"HID582806",78.9359685042937,5,"Mountain"
"HID582824",119.558660529569,16,"Mountain"
"HID582845",91.3763785831625,6,"Tonle Sap"
"HID582857",90.2929961177253,13,"Mountain"
"HID582877",181.300130907621,14,"Plain"
"HID582921",119.188085037318,8,"Plain"
"HID582968",106.203005581183,21,"Plain"
"HID582983",256.602807762024,7,"Coastal"
"HID583203",164.815531291185,25,"Plain"
"HID583322",48.1920057514755,12,"Phnom Penh"
"HID583325",208.140590679055,16,"Mountain"
"HID583331",112.734612143572,14,"Plain"
"HID583443",81.5423158415301,8,"Plain"
"HID583474",122.517798858565,22,"Tonle Sap"
"HID583525",172.282771415019,2,"Tonle Sap"
"HID583614",112.631146827114,5,"Mountain"
"HID583694",36.6373632782025,9,"Coastal"
"HID583790",127.751127032158,20,"Plain"
"HID583826",178.499948548162,6,"Tonle Sap"
"HID583857",60.9193671743852,14,"Plain"
"HID584050",214.446555497673,25,"Plain"
"HID584063",151.668441584858,25,"Plain"
"HID584095",109.358053012944,2,"Tonle Sap"
"HID584161",104.117580709291,21,"Plain"
"HID584178",111.008811284619,13,"Mountain"
"HID584215",151.6310928743,1,"Tonle Sap"
"HID584238",50.2865770485131,9,"Coastal"
"HID584309",230.412623217368,3,"Plain"
"HID584350",104.760483813063,3,"Plain"
"HID584381",149.495932092217,4,"Tonle Sap"
"HID584477",202.532857970024,25,"Plain"
"HID584484",139.846904477419,11,"Mountain"
"HID584540",61.0432072852022,12,"Phnom Penh"
"HID584547",140.819261659098,1,"Tonle Sap"
"HID584624",64.2763082635882,2,"Tonle Sap"
"HID584767",81.5820633438153,3,"Plain"
"HID584891",73.6735706040077,5,"Mountain"
"HID584963",128.787378607933,6,"Tonle Sap"
"HID584970",213.280036469585,6,"Tonle Sap"
"HID585132",128.561571714025,16,"Mountain"
"HID585347",43.0863527601187,7,"Coastal"
"HID585369",135.290967212556,8,"Plain"
"HID585382",180,NA,""
"HID585515",56.6386048653721,8,"Plain"
"HID585572",64.0248083996852,7,"Coastal"
"HID585576",152.123877959003,17,"Tonle Sap"
"HID585650",215.753029096657,17,"Tonle Sap"
"HID585655",78.8733859898062,21,"Plain"
"HID585667",174.55051127781,10,"Mountain"
"HID585896",31.0389189585775,12,"Phnom Penh"
"HID586125",207.976243941295,14,"Plain"
"HID586174",73.5002440922111,10,"Mountain"
"HID586244",166.732380841091,10,"Mountain"
"HID586311",22.0195711911691,24,"Tonle Sap"
"HID586487",150.232704059707,3,"Plain"
"HID586518",364.065423386716,8,"Plain"
"HID586662",226.165196037434,5,"Mountain"
"HID586675",130.767337123758,21,"Plain"
"HID586710",95.2913299206565,13,"Mountain"
"HID586740",149.724489887689,6,"Tonle Sap"
"HID586785",110.924548123329,1,"Tonle Sap"
"HID586790",208.140590679055,16,"Mountain"
"HID586868",72.771518587212,14,"Plain"
"HID587016",97.4472941515846,7,"Coastal"
"HID587024",74.0249647532943,20,"Plain"
"HID587143",23.0224090451613,9,"Coastal"
"HID587148",92.2862819174965,4,"Tonle Sap"
"HID587152",23.748139317504,25,"Plain"
"HID587260",126.626449475638,5,"Mountain"
"HID587351",90.1189407296156,7,"Coastal"
"HID587368",73.8787741736206,6,"Tonle Sap"
"HID587508",71.2315698569437,20,"Plain"
"HID587509",38.630664116459,6,"Tonle Sap"
"HID587523",51.0390583077123,6,"Tonle Sap"
"HID588042",152.262549004679,15,"Tonle Sap"
"HID588063",100.205606656014,4,"Tonle Sap"
"HID588110",76.4593368341468,3,"Plain"
"HID588186",167.874593347254,2,"Tonle Sap"
"HID588216",220.561960992614,25,"Plain"
"HID588309",223.107968529593,15,"Tonle Sap"
"HID588522",275.693011128355,14,"Plain"
"HID588618",181.300130907621,14,"Plain"
"HID588626",52.897496785636,4,"Tonle Sap"
"HID588628",54.6614365692361,2,"Tonle Sap"
"HID588679",200.417297568987,5,"Mountain"
"HID588689",122.491271422695,21,"Plain"
"HID588842",200.278221840562,6,"Tonle Sap"
"HID589001",144.122879922363,13,"Mountain"
"HID589042",278.653606934265,1,"Tonle Sap"
"HID589129",170.235682916448,7,"Coastal"
"HID589133",94.5041892965155,14,"Plain"
"HID589269",122.086414570404,12,"Phnom Penh"
"HID589322",59.7322361662486,15,"Tonle Sap"
"HID589346",114.755087002912,14,"Plain"
"HID589467",95.4269721865687,1,"Tonle Sap"
"HID589479",139.846904477419,11,"Mountain"
"HID589508",107.039799845289,20,"Plain"
"HID589572",118.680028944787,7,"Coastal"
"HID589593",49.3021855271768,14,"Plain"
"HID589635",129.721276677424,2,"Tonle Sap"
"HID589748",165.255974465678,3,"Plain"
"HID589791",55.900843368523,6,"Tonle Sap"
"HID589893",70.7182335614491,2,"Tonle Sap"
"HID589994",157.998407762985,21,"Plain"
"HID590045",164.815531291185,25,"Plain"
"HID590054",112.270512342883,13,"Mountain"
"HID590172",92.2369804712396,17,"Tonle Sap"
"HID590197",155.794401639892,6,"Tonle Sap"
"HID590303",50.2103516998658,25,"Plain"
"HID590341",29.3967388018914,23,"Coastal"
"HID590373",68.2612603835875,1,"Tonle Sap"
"HID590466",28.3645300801319,23,"Coastal"
"HID590505",148.157441168054,18,"Coastal"
"HID590506",24.5913940400317,19,"Mountain"
"HID590521",230.231700200977,1,"Tonle Sap"
"HID590541",119.242933753914,6,"Tonle Sap"
"HID590605",101.192045977485,5,"Mountain"
"HID590616",121.949227373777,21,"Plain"
"HID590677",106.458996171318,21,"Plain"
"HID590694",80.9536367819884,5,"Mountain"
"HID590726",130.49948274345,1,"Tonle Sap"
"HID590756",122.086414570404,12,"Phnom Penh"
"HID590774",254.564759850574,22,"Tonle Sap"
"HID590852",100.664037510018,14,"Plain"
"HID590855",74.5374123523491,18,"Coastal"
"HID590964",150.648119791455,19,"Mountain"
"HID590996",180.874084315352,21,"Plain"
"HID591003",121.940414860283,17,"Tonle Sap"
"HID591036",127.67644302103,22,"Tonle Sap"
"HID591096",113.521161336213,14,"Plain"
"HID591111",116.995455231221,2,"Tonle Sap"
"HID591170",143.689644385554,7,"Coastal"
"HID591172",94.9444557884623,21,"Plain"
"HID591209",82.5183597848129,11,"Mountain"
"HID591231",84.7032733035317,8,"Plain"
"HID591253",87.1492271156671,16,"Mountain"
"HID591279",167.390773967609,25,"Plain"
"HID591322",186.025529595758,1,"Tonle Sap"
"HID591400",155.196878342095,6,"Tonle Sap"
"HID591546",127.67644302103,22,"Tonle Sap"
"HID591548",88.4176680650637,25,"Plain"
"HID591549",49.1096189423783,3,"Plain"
"HID591638",153.10124065017,5,"Mountain"
"HID591698",419.954249480724,17,"Tonle Sap"
"HID591722",30,NA,""
"HID591814",148.157441168054,18,"Coastal"
"HID591834",120.512787220472,8,"Plain"
"HID591843",212.143681524573,20,"Plain"
"HID591904",121.999772113291,2,"Tonle Sap"
"HID591933",174.55051127781,10,"Mountain"
"HID592006",47.878746426821,23,"Coastal"
"HID592204",97.3755518272332,17,"Tonle Sap"
"HID592214",230.231700200977,1,"Tonle Sap"
"HID592215",87.0660258236428,8,"Plain"
"HID592283",196.096894553439,14,"Plain"
"HID592389",74.0532779060056,1,"Tonle Sap"
"HID592458",29.4358893040641,8,"Plain"
"HID592487",107.284755725351,7,"Coastal"
"HID592496",121.199681097497,15,"Tonle Sap"
"HID592526",106.265094050535,4,"Tonle Sap"
"HID592531",212.117050681127,4,"Tonle Sap"
"HID592554",72.1392462498653,6,"Tonle Sap"
"HID592582",190.59285811362,7,"Coastal"
"HID592629",38.6960114771747,8,"Plain"
"HID592718",235.687368234066,7,"Coastal"
"HID592765",270.223998465173,8,"Plain"
"HID592870",202.178996723417,14,"Plain"
"HID593024",202.080071264616,5,"Mountain"
"HID593039",219.557273679639,5,"Mountain"
"HID593070",226.939574379697,21,"Plain"
"HID593093",133.878257794979,3,"Plain"
"HID593169",73.6087494142143,6,"Tonle Sap"
"HID593191",41.0809221510584,12,"Phnom Penh"
"HID593210",96.3822442234676,8,"Plain"
"HID593232",281.099227854344,8,"Plain"
"HID593313",100.236563054227,21,"Plain"
"HID593315",100.205606656014,4,"Tonle Sap"
"HID593329",272.059759324312,8,"Plain"
"HID593354",157.197131659126,21,"Plain"
"HID593370",56.9618983375559,6,"Tonle Sap"
"HID593379",36.7070389272295,23,"Coastal"
"HID593484",118.582767775181,3,"Plain"
"HID593496",169.604815898984,3,"Plain"
"HID593506",55.900843368523,6,"Tonle Sap"
"HID593512",135.846704056405,1,"Tonle Sap"
"HID593637",232.958057908949,15,"Tonle Sap"
"HID593639",88.8248344250086,2,"Tonle Sap"
"HID593728",49.1096189423783,3,"Plain"
"HID593740",169.041570555061,25,"Plain"
"HID593747",123.842315602981,22,"Tonle Sap"
"HID593757",97.688153659994,6,"Tonle Sap"
"HID594171",160.266112174142,2,"Tonle Sap"
"HID594181",83.9915809685252,25,"Plain"
"HID594200",173.025762271702,17,"Tonle Sap"
"HID594287",95.2913299206565,13,"Mountain"
"HID594388",145.844684088909,21,"Plain"
"HID594432",64.9779279798461,8,"Plain"
"HID594454",130.74308972618,25,"Plain"
"HID594511",149.495932092217,4,"Tonle Sap"
"HID594517",57.7094361425731,7,"Coastal"
"HID594534",203.278018054065,1,"Tonle Sap"
"HID594576",50.7418982399373,13,"Mountain"
"HID594651",373.208064215318,22,"Tonle Sap"
"HID594723",184.832822400518,2,"Tonle Sap"
"HID594758",97.3755518272332,17,"Tonle Sap"
"HID594773",97.5607560098575,3,"Plain"
"HID594802",188.996834578228,14,"Plain"
"HID594875",92.3604440472789,14,"Plain"
"HID594967",39.4062100714106,3,"Plain"
"HID594981",100.664037510018,14,"Plain"
"HID595039",116.445153744945,16,"Mountain"
"HID595091",145.326966464903,3,"Plain"
"HID595125",119.528058655973,21,"Plain"
"HID595162",155.340628641413,14,"Plain"
"HID595268",55.2031315026871,7,"Coastal"
"HID595323",25.6070294189439,24,"Tonle Sap"
"HID595354",172.838165147492,6,"Tonle Sap"
"HID595362",201.022274195266,14,"Plain"
"HID595440",336.196292278578,14,"Plain"
"HID595465",117.846026637453,6,"Tonle Sap"
"HID595593",364.065423386716,8,"Plain"
"HID595595",81.7957446334533,8,"Plain"
"HID595701",108.259804932325,8,"Plain"
"HID595800",43.2166982875522,2,"Tonle Sap"
"HID595811",186.485988827431,1,"Tonle Sap"
"HID595881",36.9748133615203,7,"Coastal"
"HID595955",173.48273307242,17,"Tonle Sap"
"HID595970",64.1391768467921,10,"Mountain"
"HID595979",208.140590679055,16,"Mountain"
"HID596041",131.752601028091,14,"Plain"
"HID596165",145.482688638146,21,"Plain"
"HID596171",85.9308569745977,8,"Plain"
"HID596227",171.206297642038,14,"Plain"
"HID596293",170.291153363722,4,"Tonle Sap"
"HID596401",94.5041892965155,14,"Plain"
"HID596410",122.116703469999,1,"Tonle Sap"
"HID596411",134.922727969981,5,"Mountain"
"HID596545",73.5002440922111,10,"Mountain"
"HID596597",103.901602919711,17,"Tonle Sap"
"HID596641",22.7698923250799,11,"Mountain"
"HID596666",32.2504865587633,6,"Tonle Sap"
"HID596684",139.312373533559,22,"Tonle Sap"
"HID596706",145.501313998362,21,"Plain"
"HID596799",198.946789335067,8,"Plain"
"HID596805",43.2572705793662,9,"Coastal"
"HID596847",57.7284792271185,25,"Plain"
"HID596859",167.592113693463,15,"Tonle Sap"
"HID596913",70.4344699444642,12,"Phnom Penh"
"HID596948",73.7052708394454,2,"Tonle Sap"
"HID596977",135.105818082286,17,"Tonle Sap"
"HID596992",152.637115516351,13,"Mountain"
"HID597064",83.2536905707393,14,"Plain"
"HID597067",87.4905206601735,20,"Plain"
"HID597117",153.768257573571,10,"Mountain"
"HID597119",138.869405064711,21,"Plain"
"HID597241",106.458996171318,21,"Plain"
"HID597272",121.56425056415,25,"Plain"
"HID597342",177.489360358669,21,"Plain"
"HID597364",178.060511715298,7,"Coastal"
"HID597383",138.166910701916,18,"Coastal"
"HID597471",280,NA,""
"HID597517",57.8768254721215,8,"Plain"
"HID597523",83.6911462434992,2,"Tonle Sap"
"HID597548",153.488287260654,2,"Tonle Sap"
"HID597641",173.896286425938,19,"Mountain"
"HID597664",193.462867789983,5,"Mountain"
"HID597739",44.9004657533011,2,"Tonle Sap"
"HID597762",184.901990224323,20,"Plain"
"HID597764",122.086414570404,12,"Phnom Penh"
"HID597806",222.056571191986,21,"Plain"
"HID597860",165.08626551296,14,"Plain"
"HID598000",107.814184442826,3,"Plain"
"HID598057",118.934334028878,6,"Tonle Sap"
"HID598061",178.681075077159,16,"Mountain"
"HID598154",233.743759149459,21,"Plain"
"HID598160",101.050100952789,17,"Tonle Sap"
"HID598200",180.874084315352,21,"Plain"
"HID598209",50.5290680613461,10,"Mountain"
"HID598255",72.1392462498653,6,"Tonle Sap"
"HID598436",129.694562238886,3,"Plain"
"HID598464",67.9454186391078,15,"Tonle Sap"
"HID598546",24.9524060171746,25,"Plain"
"HID598550",178.191410522606,5,"Mountain"
"HID598613",138.869405064711,21,"Plain"
"HID598640",109.507023330345,20,"Plain"
"HID598672",155.212355307489,6,"Tonle Sap"
"HID598701",248.087190837629,2,"Tonle Sap"
"HID598876",142.917141290411,10,"Mountain"
"HID598976",108.106488606625,21,"Plain"
"HID598990",101.493761129858,2,"Tonle Sap"
"HID599019",228.696754878722,3,"Plain"
"HID599134",59.2019763782205,5,"Mountain"
"HID599163",40.1609721460082,2,"Tonle Sap"
"HID599196",94.3901675811004,20,"Plain"
"HID599218",98.0698854852323,21,"Plain"
"HID599221",248.688955970978,4,"Tonle Sap"
"HID599243",200.081469991578,3,"Plain"
"HID599253",97.6205620018096,5,"Mountain"
"HID599467",151.611837836393,21,"Plain"
"HID599518",57.9203340129011,13,"Mountain"
"HID599618",74.5462860904165,2,"Tonle Sap"
"HID599691",250.972748145117,7,"Coastal"
"HID599717",390.458324942846,21,"Plain"
"HID599749",75.5518980988527,4,"Tonle Sap"
"HID600034",201.682163290527,25,"Plain"
"HID600045",232.629487112866,1,"Tonle Sap"
"HID600093",45.1453467233705,8,"Plain"
