"hhid","weight","province","zone"
"HID255213",39.4046028529432,3,"Plain"
"HID255225",87.3470245302308,6,"Tonle Sap"
"HID255311",175.32244453351,5,"Mountain"
"HID255328",164.654939520961,21,"Plain"
"HID255415",165.471506234458,4,"Tonle Sap"
"HID255464",130.548328264054,2,"Tonle Sap"
"HID255471",150.629883224865,21,"Plain"
"HID255671",152.564639740307,17,"Tonle Sap"
"HID255759",134.913506687692,14,"Plain"
"HID255841",139.341459451512,2,"Tonle Sap"
"HID255858",206.730194206111,25,"Plain"
"HID255861",66.8424865484285,12,"Phnom Penh"
"HID255924",239.958756672232,19,"Mountain"
"HID255978",35.8602976212529,2,"Tonle Sap"
"HID255999",151.28966385172,14,"Plain"
"HID256045",272.773598339947,7,"Coastal"
"HID256113",134.539023049069,17,"Tonle Sap"
"HID256149",136.379957844058,14,"Plain"
"HID256239",47.3826227678799,2,"Tonle Sap"
"HID256248",208.263212487607,8,"Plain"
"HID256328",198.26361132558,14,"Plain"
"HID256400",85.4250484271135,9,"Coastal"
"HID256529",130.208883039072,3,"Plain"
"HID256680",174.547465967175,21,"Plain"
"HID256811",45.9118641378852,7,"Coastal"
"HID256994",229.204644162539,5,"Mountain"
"HID257078",309.000951873814,25,"Plain"
"HID257133",30.8015302931249,25,"Plain"
"HID257157",59.3761185574072,9,"Coastal"
"HID257258",141.417385825731,3,"Plain"
"HID257295",92.3045817514174,20,"Plain"
"HID257312",28.6009886485855,5,"Mountain"
"HID257356",121.149837804955,3,"Plain"
"HID257443",620.625152716088,2,"Tonle Sap"
"HID257468",237.354638789359,20,"Plain"
"HID257493",103.222431012431,7,"Coastal"
"HID257550",76.0376301745246,6,"Tonle Sap"
"HID257696",136.828740650677,6,"Tonle Sap"
"HID257726",182.722661957029,14,"Plain"
"HID257731",159.039013069043,21,"Plain"
"HID257743",25.6097749268558,17,"Tonle Sap"
"HID257785",178.069343668164,8,"Plain"
"HID257847",132.473915984391,2,"Tonle Sap"
"HID257858",135.379255257398,8,"Plain"
"HID257877",223.773506626508,2,"Tonle Sap"
"HID257887",205.205716216627,14,"Plain"
"HID257899",86.1759808631332,6,"Tonle Sap"
"HID257916",71.9694606922684,20,"Plain"
"HID258081",247.368941790433,8,"Plain"
"HID258188",236.36597860688,13,"Mountain"
"HID258209",36.6001679572727,19,"Mountain"
"HID258291",251.779175710274,25,"Plain"
"HID258376",83.1375293758275,6,"Tonle Sap"
"HID258410",137.95758277662,8,"Plain"
"HID258636",549.137021902464,8,"Plain"
"HID258643",40.3500507632361,8,"Plain"
"HID258671",84.3927604584387,20,"Plain"
"HID258678",143.310838581648,15,"Tonle Sap"
"HID258694",85.4250484271135,9,"Coastal"
"HID258748",88.1786266632812,5,"Mountain"
"HID258752",106.595876707456,4,"Tonle Sap"
"HID258766",170.261387988511,10,"Mountain"
"HID258819",259.561730059676,8,"Plain"
"HID258995",89.4946065352946,21,"Plain"
"HID258997",26.7774200128464,3,"Plain"
"HID259167",65.8436539935341,6,"Tonle Sap"
"HID259297",153.197933472322,15,"Tonle Sap"
"HID259319",244.208453551285,22,"Tonle Sap"
"HID259330",119.737210967343,25,"Plain"
"HID259490",66.8424865484285,12,"Phnom Penh"
"HID259559",145.824832892536,22,"Tonle Sap"
"HID259567",71.0730553769967,21,"Plain"
"HID259583",100.97921869875,5,"Mountain"
"HID259699",170.553402677912,4,"Tonle Sap"
"HID259724",141.445868032061,3,"Plain"
"HID259819",101.416192819862,20,"Plain"
"HID259925",55.4583299505234,3,"Plain"
"HID259926",187.791468400281,7,"Coastal"
"HID259969",74.4888647435943,10,"Mountain"
"HID259979",81.1450461035343,17,"Tonle Sap"
"HID260059",144.765348477065,8,"Plain"
"HID260066",188.698917106644,7,"Coastal"
"HID260089",160.407044813835,3,"Plain"
"HID260175",164.155495594625,17,"Tonle Sap"
"HID260253",153.031187666554,4,"Tonle Sap"
"HID260301",114.161095195561,21,"Plain"
"HID260368",33.5772604573503,17,"Tonle Sap"
"HID260401",109.025218624703,25,"Plain"
"HID260500",146.82062779866,25,"Plain"
"HID260560",143.376925428453,21,"Plain"
"HID260568",45.5763852290947,15,"Tonle Sap"
"HID260574",124.331800646897,6,"Tonle Sap"
"HID260697",70.8600684633034,14,"Plain"
"HID260704",156.738598796895,7,"Coastal"
"HID260726",148.942973904069,14,"Plain"
"HID260772",186.924955102005,17,"Tonle Sap"
"HID260864",242.659140949635,2,"Tonle Sap"
"HID260935",183.089035836305,17,"Tonle Sap"
"HID260964",86.7510237583464,2,"Tonle Sap"
"HID261125",144.71691028918,14,"Plain"
"HID261128",151.753712006179,10,"Mountain"
"HID261145",88.715851370492,14,"Plain"
"HID261222",33.1174348240512,25,"Plain"
"HID261312",298.56296137357,14,"Plain"
"HID261358",114.654060105859,17,"Tonle Sap"
"HID261490",298.56296137357,14,"Plain"
"HID261518",34.1504335781295,8,"Plain"
"HID261562",143.406197737591,3,"Plain"
"HID261672",62.4021570385788,5,"Mountain"
"HID261699",138.225830741867,14,"Plain"
"HID261735",534.610019430114,25,"Plain"
"HID261783",93.7767281998867,7,"Coastal"
"HID261879",79.9023824470004,25,"Plain"
"HID261969",97.2154395552192,4,"Tonle Sap"
"HID262170",129.459230419841,19,"Mountain"
"HID262190",62.6673411049309,25,"Plain"
"HID262197",142.729924131139,14,"Plain"
"HID262257",92.3045817514174,20,"Plain"
"HID262283",34.846948271043,8,"Plain"
"HID262309",335.938520548957,4,"Tonle Sap"
"HID262388",124.004286400111,5,"Mountain"
"HID262436",141.861685306084,18,"Coastal"
"HID262440",239.92526668447,20,"Plain"
"HID262495",170.853339770958,21,"Plain"
"HID262544",55.8234768083223,12,"Phnom Penh"
"HID262557",146.696768949147,17,"Tonle Sap"
"HID262670",53.5690131333907,14,"Plain"
"HID262818",70.1432666030788,8,"Plain"
"HID262902",248.947542135404,14,"Plain"
"HID262915",114.255323541405,1,"Tonle Sap"
"HID262971",126.814445241144,8,"Plain"
"HID263042",182.243562429609,21,"Plain"
"HID263063",206.730194206111,25,"Plain"
"HID263131",267.807709817105,13,"Mountain"
"HID263140",44.6828921712207,14,"Plain"
"HID263159",45.9418597408698,17,"Tonle Sap"
"HID263164",155.801792469629,3,"Plain"
"HID263208",36.7914967933037,2,"Tonle Sap"
"HID263306",160.246664835837,8,"Plain"
"HID263313",313.000926639907,2,"Tonle Sap"
"HID263327",177.063812816307,5,"Mountain"
"HID263338",140.301992630408,5,"Mountain"
"HID263542",207.012448190134,6,"Tonle Sap"
"HID263672",91.0191533657913,2,"Tonle Sap"
"HID263690",39.9668321382858,19,"Mountain"
"HID263906",34.5510683686334,10,"Mountain"
"HID264007",179.363342828732,5,"Mountain"
"HID264043",36.4215390940362,15,"Tonle Sap"
"HID264091",192.556109846775,14,"Plain"
"HID264096",170.744888458033,20,"Plain"
"HID264175",180.38302837917,7,"Coastal"
"HID264177",33.3221139876986,8,"Plain"
"HID264179",217.764573954759,6,"Tonle Sap"
"HID264236",95.4224173284095,8,"Plain"
"HID264307",132.991103736746,2,"Tonle Sap"
"HID264317",175.962082426552,5,"Mountain"
"HID264351",124.871161233732,19,"Mountain"
"HID264497",89.8939300791224,10,"Mountain"
"HID264510",122.2591298427,20,"Plain"
"HID264525",93.9028818496563,3,"Plain"
"HID264741",134.898172976273,2,"Tonle Sap"
"HID264743",103.33998860682,2,"Tonle Sap"
"HID264890",30.4567546873391,13,"Mountain"
"HID264911",111.528498867124,14,"Plain"
"HID264919",54.0562898213998,1,"Tonle Sap"
"HID264924",212.363967024194,1,"Tonle Sap"
"HID264972",129.962665592986,3,"Plain"
"HID264992",176.414678017858,14,"Plain"
"HID264994",230.897397513517,25,"Plain"
"HID265062",65.6366333629614,23,"Coastal"
"HID265168",99.6827495118039,8,"Plain"
"HID265169",89.6500358128253,23,"Coastal"
"HID265215",113.282920893519,25,"Plain"
"HID265227",244.208453551285,22,"Tonle Sap"
"HID265228",183.00812211058,4,"Tonle Sap"
"HID265405",254.574480001989,25,"Plain"
"HID265435",21.7116638854276,24,"Tonle Sap"
"HID265443",145.356017886023,5,"Mountain"
"HID265645",278.799584003675,2,"Tonle Sap"
"HID265670",134.913506681334,14,"Plain"
"HID265719",195.760837015947,25,"Plain"
"HID265764",117.653946732385,21,"Plain"
"HID265766",239.853108712431,20,"Plain"
"HID265842",39.5591064648931,20,"Plain"
"HID265949",112.083474322259,8,"Plain"
"HID265957",122.424163432794,3,"Plain"
"HID265983",22.8419735841883,4,"Tonle Sap"
"HID266010",100.442721087071,6,"Tonle Sap"
"HID266040",70.1432666030788,8,"Plain"
"HID266072",84.7356579752766,3,"Plain"
"HID266099",163.257799090269,8,"Plain"
"HID266166",147.253726941216,25,"Plain"
"HID266175",155.102571777136,4,"Tonle Sap"
"HID266344",40.8047998320533,2,"Tonle Sap"
"HID266380",249.544957727818,25,"Plain"
"HID266403",149.853067276566,5,"Mountain"
"HID266407",127.570493689846,21,"Plain"
"HID266430",135.48468715303,2,"Tonle Sap"
"HID266448",40.8047998320533,2,"Tonle Sap"
"HID266557",228.417661121788,17,"Tonle Sap"
"HID266564",196.230742958163,17,"Tonle Sap"
"HID266679",239.105402853643,7,"Coastal"
"HID266730",264.878132526355,6,"Tonle Sap"
"HID266802",159.874568301547,14,"Plain"
"HID266884",146.972138313364,17,"Tonle Sap"
"HID266963",45.5763852290947,15,"Tonle Sap"
"HID266996",52.1652270660864,2,"Tonle Sap"
"HID267032",130.088332326695,21,"Plain"
"HID267056",183.830014943285,4,"Tonle Sap"
"HID267103",165.158228441633,21,"Plain"
"HID267198",124.72580992589,6,"Tonle Sap"
"HID267212",169.583087856836,7,"Coastal"
"HID267259",94.2258970498665,3,"Plain"
"HID267260",31.3918979788314,15,"Tonle Sap"
"HID267268",72.0948591290346,8,"Plain"
"HID267509",244.208453551285,22,"Tonle Sap"
"HID267594",163.053360903834,14,"Plain"
"HID267665",63.7224790399669,14,"Plain"
"HID267701",29.4737047666453,14,"Plain"
"HID267768",128.752870129916,3,"Plain"
"HID267793",70.0661349902563,7,"Coastal"
"HID267835",260.212136763685,14,"Plain"
"HID267861",34.7064293054798,23,"Coastal"
"HID267874",68.098621405269,25,"Plain"
"HID267877",40.2038549238662,8,"Plain"
"HID267952",126.723928150189,8,"Plain"
"HID267954",161.571800897623,2,"Tonle Sap"
"HID268010",159.039013069043,21,"Plain"
"HID268393",126.932165409156,5,"Mountain"
"HID268557",25.2601324230368,5,"Mountain"
"HID268617",301.934262651457,21,"Plain"
"HID268626",88.2388568366669,4,"Tonle Sap"
"HID268695",195.760837015947,25,"Plain"
"HID268705",191.195165231712,10,"Mountain"
"HID268719",139.01943891074,3,"Plain"
"HID268722",272.084943887863,21,"Plain"
"HID268798",236.650924300601,16,"Mountain"
"HID268832",58.5222585095201,9,"Coastal"
"HID268833",118.584675159092,20,"Plain"
"HID268898",24.1349154777484,4,"Tonle Sap"
"HID268927",214.496380101019,8,"Plain"
"HID268928",163.526666820396,13,"Mountain"
"HID269031",52.1652270660864,2,"Tonle Sap"
"HID269074",146.134133200058,21,"Plain"
"HID269152",79.1183843447063,18,"Coastal"
"HID269160",143.237852296238,2,"Tonle Sap"
"HID269185",195.174872989649,14,"Plain"
"HID269295",203.545069578366,2,"Tonle Sap"
"HID269334",127.166789616549,21,"Plain"
"HID269362",70.5863039187223,4,"Tonle Sap"
"HID269425",97.3458391368734,17,"Tonle Sap"
"HID269481",66.0022814861094,5,"Mountain"
"HID269535",180.345191950234,21,"Plain"
"HID269586",137.075744548299,2,"Tonle Sap"
"HID269594",29.9898118332788,3,"Plain"
"HID269614",59.5864233155618,17,"Tonle Sap"
"HID269645",275.597766656782,15,"Tonle Sap"
"HID269736",29.189695686443,10,"Mountain"
"HID269739",88.715851370492,14,"Plain"
"HID269777",177.913641165313,17,"Tonle Sap"
"HID269946",203.751827744665,19,"Mountain"
"HID269975",130.02258045546,10,"Mountain"
"HID269985",127.950314262654,20,"Plain"
"HID269992",83.8551503563387,7,"Coastal"
"HID270139",45.3292890155202,18,"Coastal"
"HID270233",227.587889374964,22,"Tonle Sap"
"HID270281",151.651111308273,1,"Tonle Sap"
"HID270311",215.63796678587,6,"Tonle Sap"
"HID270329",180.117447504641,15,"Tonle Sap"
"HID270359",209.468105118716,1,"Tonle Sap"
"HID270546",211.325244818935,14,"Plain"
"HID270548",163.627376183622,4,"Tonle Sap"
"HID270593",262.10330655881,14,"Plain"
"HID270666",162.636391016188,5,"Mountain"
"HID270716",179.972587069737,1,"Tonle Sap"
"HID270900",142.404272052973,21,"Plain"
"HID270972",68.8252901585319,3,"Plain"
"HID271046",32.4452162477859,8,"Plain"
"HID271063",77.8829852515385,12,"Phnom Penh"
"HID271073",242.659140949635,2,"Tonle Sap"
"HID271141",449.950537865215,15,"Tonle Sap"
"HID271204",120.276753852304,17,"Tonle Sap"
"HID271234",137.73614320875,2,"Tonle Sap"
"HID271276",66.8424865484285,12,"Phnom Penh"
"HID271390",137.075744548299,2,"Tonle Sap"
"HID271419",79.9023824470004,25,"Plain"
"HID271525",135.420941140566,20,"Plain"
"HID271638",36.2500834622923,2,"Tonle Sap"
"HID271781",30.2195344136899,17,"Tonle Sap"
"HID271848",31.6229757960003,2,"Tonle Sap"
"HID271905",75.7031954338083,2,"Tonle Sap"
"HID272095",220.725783598121,21,"Plain"
"HID272121",31.0827934453669,11,"Mountain"
"HID272135",98.1773093668068,2,"Tonle Sap"
"HID272263",294.128107558296,16,"Mountain"
"HID272319",58.0284108902775,23,"Coastal"
"HID272443",160.503064077626,15,"Tonle Sap"
"HID272547",51.0380106348741,8,"Plain"
"HID272586",283.74870052463,15,"Tonle Sap"
"HID272773",181.012186984631,21,"Plain"
"HID272825",418.553583260006,22,"Tonle Sap"
"HID272851",66.0022814861094,5,"Mountain"
"HID272864",68.338540962139,14,"Plain"
"HID272904",163.526666820396,13,"Mountain"
"HID272952",85.0435607225261,1,"Tonle Sap"
"HID273017",88.0030419867924,5,"Mountain"
"HID273047",147.512853952342,15,"Tonle Sap"
"HID273081",118.439863045796,4,"Tonle Sap"
"HID273087",31.0122316264508,2,"Tonle Sap"
"HID273157",25.0539272547974,5,"Mountain"
"HID273195",182.243562429609,21,"Plain"
"HID273240",115.014720057053,21,"Plain"
"HID273327",148.005662377569,6,"Tonle Sap"
"HID273343",134.035560678573,20,"Plain"
"HID273347",108.984028393671,20,"Plain"
"HID273472",114.716393269872,18,"Coastal"
"HID273766",59.4825732198858,22,"Tonle Sap"
"HID273807",283.74870052463,15,"Tonle Sap"
"HID273946",191.294378354267,15,"Tonle Sap"
"HID274049",218.267818438753,8,"Plain"
"HID274147",140.194732741099,8,"Plain"
"HID274254",225.890446730696,22,"Tonle Sap"
"HID274340",132.399465646439,3,"Plain"
"HID274352",208.454158938595,4,"Tonle Sap"
"HID274354",244.739005284286,20,"Plain"
"HID274446",135.983626978719,8,"Plain"
"HID274599",50.3344808388172,8,"Plain"
"HID274603",82.0761086770883,9,"Coastal"
"HID274645",86.1690736777,3,"Plain"
"HID274698",147.794752262902,3,"Plain"
"HID274717",105.14075208506,3,"Plain"
"HID274777",118.677319343331,20,"Plain"
"HID274796",212.462575066026,6,"Tonle Sap"
"HID274846",162.10537624834,14,"Plain"
"HID274900",91.9150074603887,4,"Tonle Sap"
"HID274909",132.434569620661,15,"Tonle Sap"
"HID274956",160.944760322024,4,"Tonle Sap"
"HID274998",135.80680477974,3,"Plain"
"HID275053",175.32244453351,5,"Mountain"
"HID275108",302.398227215806,13,"Mountain"
"HID275136",126.932165409156,5,"Mountain"
"HID275137",117.922519937961,14,"Plain"
"HID275138",78.1011896823701,14,"Plain"
"HID275197",153.197933472322,15,"Tonle Sap"
"HID275212",103.081070894927,17,"Tonle Sap"
"HID275270",36.8292730688027,5,"Mountain"
"HID275273",162.825534672502,7,"Coastal"
"HID275306",100.883259332909,6,"Tonle Sap"
"HID275354",135.417724917098,17,"Tonle Sap"
"HID275489",57.9486186870018,12,"Phnom Penh"
"HID275659",156.205399515709,5,"Mountain"
"HID275769",20.5369492181762,6,"Tonle Sap"
"HID275781",499.484644958513,19,"Mountain"
"HID276004",95.1269635976322,15,"Tonle Sap"
"HID276112",239.853108712431,20,"Plain"
"HID276130",136.136547329837,3,"Plain"
"HID276151",43.4806581363119,8,"Plain"
"HID276247",229.01508178976,25,"Plain"
"HID276355",235.761235948343,5,"Mountain"
"HID276431",170.744888458033,20,"Plain"
"HID276472",106.187918983662,6,"Tonle Sap"
"HID276476",356.986162376183,3,"Plain"
"HID276523",34.8281982348557,8,"Plain"
"HID276638",170.401763685349,3,"Plain"
"HID276642",101.001924714391,12,"Phnom Penh"
"HID276663",284.527109147297,11,"Mountain"
"HID276668",63.5055576292969,3,"Plain"
"HID276724",146.134133200058,21,"Plain"
"HID276759",26.9016626840412,17,"Tonle Sap"
"HID276842",112.841684366376,21,"Plain"
"HID276885",83.1375293758275,6,"Tonle Sap"
"HID276897",137.075744548299,2,"Tonle Sap"
"HID276916",36.9399526204162,11,"Mountain"
"HID276960",313.063851952804,13,"Mountain"
"HID276983",28.2471636290064,20,"Plain"
"HID277018",427.405250110468,15,"Tonle Sap"
"HID277021",53.5970501962508,24,"Tonle Sap"
"HID277026",88.8736135718255,19,"Mountain"
"HID277058",67.9321148682874,12,"Phnom Penh"
"HID277191",279.073231192526,2,"Tonle Sap"
"HID277195",77.1595727838349,21,"Plain"
"HID277240",141.930523052354,21,"Plain"
"HID277241",179.324709655175,17,"Tonle Sap"
"HID277247",37.9508927009424,2,"Tonle Sap"
"HID277275",197.306877689866,4,"Tonle Sap"
"HID277296",33.2605292022943,2,"Tonle Sap"
"HID277529",101.894807936611,14,"Plain"
"HID277599",283.968905631734,8,"Plain"
"HID277660",124.697063363595,4,"Tonle Sap"
"HID277821",134.720359216854,14,"Plain"
"HID277849",181.531086961059,5,"Mountain"
"HID277992",226.904353936434,17,"Tonle Sap"
"HID278071",213.557276720203,25,"Plain"
"HID278122",164.702815328753,8,"Plain"
"HID278142",66.8424865484285,12,"Phnom Penh"
"HID278157",34.5510683686334,10,"Mountain"
"HID278172",134.041460797336,21,"Plain"
"HID278246",21.2302966590885,21,"Plain"
"HID278276",119.21448573272,6,"Tonle Sap"
"HID278371",150.214059962616,17,"Tonle Sap"
"HID278373",25.2601324230368,5,"Mountain"
"HID278418",10.4184361357116,NA,""
"HID278426",73.5676113796479,14,"Plain"
"HID278471",62.3467684139214,13,"Mountain"
"HID278475",135.682316247768,6,"Tonle Sap"
"HID278648",206.730194206111,25,"Plain"
"HID278695",171.238641304176,8,"Plain"
"HID278711",124.992713879041,22,"Tonle Sap"
"HID278732",171.238641304176,8,"Plain"
"HID278776",91.9112645468678,6,"Tonle Sap"
"HID278789",203.751827744665,19,"Mountain"
"HID278861",183.375044090006,2,"Tonle Sap"
"HID278908",68.098621405269,25,"Plain"
"HID279021",59.1224004308158,25,"Plain"
"HID279052",91.6562197920666,21,"Plain"
"HID279056",180.117447504641,15,"Tonle Sap"
"HID279079",70.4960972644998,2,"Tonle Sap"
"HID279127",70.0661349902563,7,"Coastal"
"HID279260",196.230742958163,17,"Tonle Sap"
"HID279332",207.388961593423,17,"Tonle Sap"
"HID279399",81.3811923007824,1,"Tonle Sap"
"HID279401",160.229479258631,15,"Tonle Sap"
"HID279438",128.014745728024,21,"Plain"
"HID279512",192.862633650201,8,"Plain"
"HID279534",22.8611254331889,5,"Mountain"
"HID279591",165.499331967945,3,"Plain"
"HID279622",106.460199352102,7,"Coastal"
"HID279722",188.979225908716,15,"Tonle Sap"
"HID279845",139.341459451512,2,"Tonle Sap"
"HID279875",49.3167287048894,8,"Plain"
"HID279897",278.0797013426,14,"Plain"
"HID279903",163.257799090269,8,"Plain"
"HID279909",212.617489446811,21,"Plain"
"HID279911",181.967738412296,3,"Plain"
"HID279948",418.553583260006,22,"Tonle Sap"
"HID280013",319.437572529661,5,"Mountain"
"HID280033",200.27104110515,4,"Tonle Sap"
"HID280109",132.191857075462,6,"Tonle Sap"
"HID280121",208.733332590366,8,"Plain"
"HID280138",226.244309739088,4,"Tonle Sap"
"HID280161",43.4806581363119,8,"Plain"
"HID280216",198.284461161298,3,"Plain"
"HID280234",112.771751373874,2,"Tonle Sap"
"HID280320",389.623396391713,13,"Mountain"
"HID280445",172.041983021242,5,"Mountain"
"HID280465",235.764177111518,6,"Tonle Sap"
"HID280497",142.168651914965,15,"Tonle Sap"
"HID280551",55.4120547218413,8,"Plain"
"HID280620",152.588888294256,8,"Plain"
"HID280657",68.3475336017261,25,"Plain"
"HID280667",112.28810126723,25,"Plain"
"HID280696",222.021069140441,17,"Tonle Sap"
"HID280747",62.6984918961123,15,"Tonle Sap"
"HID280770",149.903896311079,14,"Plain"
"HID280831",134.898172976273,2,"Tonle Sap"
"HID280878",184.362231139564,6,"Tonle Sap"
"HID280881",185.710151877651,21,"Plain"
"HID280949",32.8246640522972,5,"Mountain"
"HID280999",134.836434868185,2,"Tonle Sap"
"HID281055",107.284054314512,21,"Plain"
"HID281114",143.376925428453,21,"Plain"
"HID281125",32.1148887582249,2,"Tonle Sap"
"HID281166",249.74538846554,13,"Mountain"
"HID281187",104.462588082619,17,"Tonle Sap"
"HID281243",135.682316247768,6,"Tonle Sap"
"HID281269",155.102571777136,4,"Tonle Sap"
"HID281287",71.929006277035,13,"Mountain"
"HID281331",90.4677507400911,22,"Tonle Sap"
"HID281393",55.0594879855287,14,"Plain"
"HID281479",112.28810126723,25,"Plain"
"HID281625",284.462852956341,1,"Tonle Sap"
"HID281698",194.472585742093,5,"Mountain"
"HID281724",258.167821497302,14,"Plain"
"HID281753",155.770795987492,17,"Tonle Sap"
"HID281767",213.47066950813,1,"Tonle Sap"
"HID281787",188.526841984407,5,"Mountain"
"HID281802",128.535212256158,5,"Mountain"
"HID281865",135.48468715303,2,"Tonle Sap"
"HID281911",84.8388959501805,2,"Tonle Sap"
"HID281949",95.3907585950193,2,"Tonle Sap"
"HID281953",188.698917106644,7,"Coastal"
"HID281983",285.38204133941,3,"Plain"
"HID282119",209.115935323345,14,"Plain"
"HID282126",68.1939810468816,18,"Coastal"
"HID282158",100.098354554786,2,"Tonle Sap"
"HID282273",65.4331939409461,21,"Plain"
"HID282512",30.8771036306615,25,"Plain"
"HID282574",59.3761185574072,9,"Coastal"
"HID282638",177.812146619408,1,"Tonle Sap"
"HID282698",84.3927604584387,20,"Plain"
"HID282732",35.5494454322681,19,"Mountain"
"HID282803",162.636042323216,6,"Tonle Sap"
"HID282823",33.9241782645773,2,"Tonle Sap"
"HID282931",97.5370974167085,9,"Coastal"
"HID282942",47.3614928157842,25,"Plain"
"HID283091",26.8726660057854,17,"Tonle Sap"
"HID283226",171.944432359531,7,"Coastal"
"HID283403",94.2258970498665,3,"Plain"
"HID283541",99.7081431380307,4,"Tonle Sap"
"HID283549",219.811314341116,21,"Plain"
"HID283568",284.527109147297,11,"Mountain"
"HID283623",232.484391140263,4,"Tonle Sap"
"HID283641",24.0714203079697,5,"Mountain"
"HID283715",144.966470052645,21,"Plain"
"HID283835",166.560735378323,15,"Tonle Sap"
"HID283840",124.697063363595,4,"Tonle Sap"
"HID283855",180.523363863493,14,"Plain"
"HID283869",145.824832892536,22,"Tonle Sap"
"HID283879",89.8495898226373,14,"Plain"
"HID283892",35.9445154175633,17,"Tonle Sap"
"HID284069",595.203399436826,22,"Tonle Sap"
"HID284161",130.721462032131,10,"Mountain"
"HID284287",180.575947244926,1,"Tonle Sap"
"HID284297",119.145112472912,13,"Mountain"
"HID284328",34.2477282608353,8,"Plain"
"HID284488",155.102571777136,4,"Tonle Sap"
"HID284575",171.238641304176,8,"Plain"
"HID284694",87.09698255697,25,"Plain"
"HID284826",290.438799065248,14,"Plain"
"HID284827",28.7813041400573,25,"Plain"
"HID284902",271.200949799953,17,"Tonle Sap"
"HID285020",52.785212944977,17,"Tonle Sap"
"HID285053",25.6853981461476,18,"Coastal"
"HID285126",117.545169042638,8,"Plain"
"HID285134",154.215291561436,14,"Plain"
"HID285144",61.943128099732,3,"Plain"
"HID285333",131.814171764235,5,"Mountain"
"HID285388",84.9060090896212,3,"Plain"
"HID285414",93.9028818496563,3,"Plain"
"HID285475",139.764989734985,2,"Tonle Sap"
"HID285480",107.073885122781,4,"Tonle Sap"
"HID285538",138.201368200266,21,"Plain"
"HID285600",406.718163144536,2,"Tonle Sap"
"HID285630",128.535212256158,5,"Mountain"
"HID285640",127.508584061211,17,"Tonle Sap"
"HID285664",183.375044090006,2,"Tonle Sap"
"HID285695",231.306195861022,25,"Plain"
"HID285713",113.485256220321,3,"Plain"
"HID285731",74.4541311219573,12,"Phnom Penh"
"HID285767",147.080025009584,4,"Tonle Sap"
"HID285870",107.284054314512,21,"Plain"
"HID285978",75.2933596123052,4,"Tonle Sap"
"HID286030",30.9576420519193,19,"Mountain"
"HID286061",75.2933596123052,4,"Tonle Sap"
"HID286103",221.796284716477,5,"Mountain"
"HID286291",285.38204133941,3,"Plain"
"HID286294",138.195228768583,8,"Plain"
"HID286307",214.17833223517,14,"Plain"
"HID286348",226.229926724596,4,"Tonle Sap"
"HID286364",113.564162687679,2,"Tonle Sap"
"HID286369",183.445880701762,7,"Coastal"
"HID286427",170.012955515496,14,"Plain"
"HID286452",29.2557629210035,15,"Tonle Sap"
"HID286533",85.5910167591661,8,"Plain"
"HID286541",313.063851952804,13,"Mountain"
"HID286629",167.969319681913,2,"Tonle Sap"
"HID286698",76.7447858311296,1,"Tonle Sap"
"HID286730",96.8574820877125,17,"Tonle Sap"
"HID286760",251.187664821125,7,"Coastal"
"HID286832",29.2471370038385,25,"Plain"
"HID286850",87.7778626229425,21,"Plain"
"HID286918",78.3723743615369,14,"Plain"
"HID286967",189.176608746117,3,"Plain"
"HID286977",32.6302914935577,11,"Mountain"
"HID287206",32.258258788125,2,"Tonle Sap"
"HID287277",196.919271863716,17,"Tonle Sap"
"HID287370",109.183091743161,2,"Tonle Sap"
"HID287421",66.0022814861094,5,"Mountain"
"HID287501",128.535212256158,5,"Mountain"
"HID287670",162.343081796518,13,"Mountain"
"HID287672",137.058919249575,20,"Plain"
"HID287680",151.533286491632,14,"Plain"
"HID287693",157.557299550259,20,"Plain"
"HID287759",181.458029832929,21,"Plain"
"HID287787",180.712357402506,22,"Tonle Sap"
"HID287813",173.042812897435,6,"Tonle Sap"
"HID287814",32.7371316167135,5,"Mountain"
"HID287824",205.864358478145,6,"Tonle Sap"
"HID287911",101.040529692147,5,"Mountain"
"HID287944",183.555231597254,4,"Tonle Sap"
"HID287953",84.3927604584387,20,"Plain"
"HID287996",22.8419735841883,4,"Tonle Sap"
"HID288000",32.8246640522972,5,"Mountain"
"HID288027",298.56296137357,14,"Plain"
"HID288156",190.765697918223,7,"Coastal"
"HID288184",31.2614028309577,2,"Tonle Sap"
"HID288245",66.4446943545337,8,"Plain"
"HID288258",218.267818438753,8,"Plain"
"HID288305",151.188866596401,6,"Tonle Sap"
"HID288598",111.418263504284,9,"Coastal"
"HID288665",39.7134997447232,16,"Mountain"
"HID288715",226.229926724596,4,"Tonle Sap"
"HID288745",146.134133200058,21,"Plain"
"HID288771",264.878132526355,6,"Tonle Sap"
"HID288824",61.564179283972,24,"Tonle Sap"
"HID288904",74.4888647435943,10,"Mountain"
"HID288924",119.897348873144,3,"Plain"
"HID288930",184.040427156527,14,"Plain"
"HID289031",53.0393107883231,7,"Coastal"
"HID289052",102.881010211812,15,"Tonle Sap"
"HID289097",62.780754760087,21,"Plain"
"HID289151",143.406197737591,3,"Plain"
"HID289156",192.681871223205,7,"Coastal"
"HID289189",123.966766742036,20,"Plain"
"HID289199",26.6946595930837,25,"Plain"
"HID289297",59.903955035791,12,"Phnom Penh"
"HID289311",75.8221402881115,2,"Tonle Sap"
