"hhid","province","zone","rice","area_rice_harvested","area_rice_planted","qty_rice_harvested","qty_rice_own_use","qty_rice_sale","value_rice_prod","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price"
"HID732547",1,"Tonle Sap",1,1.5,1.5,8000,1500,2500,8800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732650",3,"Plain",1,5.5,5.5,14000,1500,5500,14000000,1,0.8,0.8,600,0,300,0.5,1,0.088742957,0.086486489,0,2880000,4800
"HID732733",20,"Plain",1,0.35,0.35,2000,0,0,1800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732735",14,"Plain",1,1,1,8000,1000,3000,5840000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732736",4,"Tonle Sap",1,0.1125,0.1125,1500,0,0,1350000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732742",2,"Tonle Sap",1,2,2,8000,1000,2000,6400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732827",7,"Coastal",1,0.29,0.29,1500,0,0,1530000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732838",21,"Plain",1,0.12,0.12,500,0,0,465000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732886",8,"Plain",1,0.5,0.5,3000,0,0,2700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID732961",3,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733021",8,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733116",25,"Plain",1,0.5,0.5,1000,0,0,950000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733117",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733151",14,"Plain",1,1.6,1.6,7000,0,0,6510000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733204",14,"Plain",1,2,2,7000,200,3300,6440000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733228",3,"Plain",1,0.12,0.12,800,0,0,720000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733283",12,"Phnom Penh",1,0.4,0.4,2400,0,0,2880000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733294",2,"Tonle Sap",1,2.48,2.48,24000,1000,11000,21720000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733323",21,"Plain",1,2,2,4000,0,500,4800000,1,0,0.005,0,NA,NA,NA,NA,0.0023210472,0.0022935779,0,NA,NA
"HID733371",25,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733535",3,"Plain",1,1,1,12000,2000,4000,8400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733642",8,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733753",3,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733820",8,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733883",8,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733957",3,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID733984",22,"Tonle Sap",1,2,2,6600,2300,1000,4884000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734011",7,"Coastal",1,0.6,0.6,3400,0,0,3468000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734015",14,"Plain",1,5,6,50000,4000,21000,34000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734018",20,"Plain",1,1.79,1.79,8000,0,0,7200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734100",7,"Coastal",1,0.93,0.93,3100,0,0,3162000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734103",21,"Plain",1,0.7,0.7,2420,0,0,2250600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734208",14,"Plain",1,3.2,3.2,38000,2000,13000,37050000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734231",2,"Tonle Sap",1,2.5,2.5,9000,0,3500,7200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734254",3,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734320",7,"Coastal",1,0.45,0.45,1430,0,0,1458600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734394",25,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734397",25,"Plain",1,1.45,1.45,7000,1500,2000,7700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734411",14,"Plain",1,3.61,3.61,28000,500,9000,30800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734459",14,"Plain",1,0.3,0.3,1950,260,715,1365000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734558",15,"Tonle Sap",1,0.8,0.8,8000,2000,2000,7200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734847",4,"Tonle Sap",1,2,2,4800,1700,700,4800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734856",17,"Tonle Sap",1,1,1,2000,0,0,1900000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734868",18,"Coastal",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID734990",4,"Tonle Sap",1,1,1,1000,0,0,900000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735000",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,1,5.5,8,6000,0,3000,0.5,1,0.99110484,0.98159516,0,15000000,2500
"HID735035",21,"Plain",1,1.5,1.5,10000,2000,3000,10500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735091",3,"Plain",1,1,1,4000,0,0,3600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735177",8,"Plain",1,0.9,0.9,4200,500,1600,5040000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735198",3,"Plain",1,0.07,0.07,700,0,0,630000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735223",21,"Plain",1,1.5,1.5,22000,0,11000,17600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735281",8,"Plain",1,1,1,7400,700,3000,7400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735291",7,"Coastal",1,0.31,0.31,2230,0,1115,2676000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735376",14,"Plain",1,1.5,1.5,9000,2500,2000,7650000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735516",25,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735556",21,"Plain",1,1,1,10000,0,5000,7300000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735660",4,"Tonle Sap",1,0.52,0.52,480,0,0,432000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735708",1,"Tonle Sap",1,2.5,2.5,4000,1000,1000,4788000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735712",3,"Plain",1,1.5,2,24000,1000,11000,24000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735789",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735806",14,"Plain",1,9,9,108000,5000,49000,75600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735837",4,"Tonle Sap",1,4,4,20000,2000,8000,14000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735863",23,"Coastal",1,0.28,0.28,960,0,0,960000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735870",1,"Tonle Sap",1,1,1,4000,1000,1000,3800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735888",4,"Tonle Sap",1,1,1,9000,3000,1500,7200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735896",2,"Tonle Sap",1,7,7,22000,1000,10000,17600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID735911",5,"Mountain",1,0.26,0.26,1500,0,0,1650000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736024",20,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736088",5,"Mountain",1,0.1,0.1,1000,0,0,1100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736152",25,"Plain",1,0.5,0.5,2000,0,0,1900000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736258",3,"Plain",1,0.2,0.2,1280,0,0,1152000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736274",16,"Mountain",1,3,3,9600,0,0,8880000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736280",15,"Tonle Sap",1,1,1,3000,50,50,2400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736330",17,"Tonle Sap",1,1,1,600,0,0,570000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736421",14,"Plain",1,4.3,4.3,86000,3500,39500,73100000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736436",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736602",13,"Mountain",1,5.5,5.5,12000,2000,4000,16800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736743",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736744",21,"Plain",1,3,3,56000,0,28000,43680000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736776",6,"Tonle Sap",1,0.7,0.7,2000,0,0,1800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736796",2,"Tonle Sap",1,0.32,0.32,1000,0,0,900000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736845",16,"Mountain",1,2,2,800,0,0,740000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736883",21,"Plain",1,0.5,0.5,2000,0,1000,1340000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736899",14,"Plain",1,0.74,0.74,4000,0,0,3720000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID736988",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737070",14,"Plain",1,0.34,0.34,3000,0,0,2790000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737178",16,"Mountain",1,2,2,2380,690,500,1785000,1,2,2,600,0,300,0.5,1,0.49930099,0.95238101,0,1200000,2000
"HID737224",10,"Mountain",0,NA,NA,NA,NA,NA,NA,1,3.2,3.2,3200,0,1600,0.5,1,0.43592572,0.43537414,0,8000000,2500
"HID737226",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737270",12,"Phnom Penh",1,0.2,0.2,1200,0,0,1440000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737370",5,"Mountain",1,0.1,0.1,600,0,0,660000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737374",14,"Plain",1,0.5,0.5,8000,500,3500,7200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737455",21,"Plain",1,0.2,0.2,1100,0,0,1023000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737507",6,"Tonle Sap",1,19,19,162000,4000,76000,118260000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737800",17,"Tonle Sap",1,8,8,32000,2000,14000,31040000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737839",5,"Mountain",1,1.3,1.3,5400,0,0,5940000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737866",14,"Plain",1,3.1,3.1,18000,1000,4500,16200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID737884",2,"Tonle Sap",1,1,1,7000,800,2700,11900000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738012",12,"Phnom Penh",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738063",14,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738078",9,"Coastal",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738094",3,"Plain",1,0.49,0.49,5000,1500,1000,4000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738254",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738268",14,"Plain",1,7,7,120000,3000,57000,128400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738380",3,"Plain",1,0.5,0.5,4000,0,0,3600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738404",14,"Plain",1,2.3,2.3,14200,2000,5100,14200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738436",22,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,1,NA,NA,744,0,372,0.5,1,NA,NA,0,3199200,4300
"HID738461",12,"Phnom Penh",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738552",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738626",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738662",20,"Plain",1,0.3,0.3,600,0,0,540000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738713",14,"Plain",1,0.35,0.35,500,0,0,465000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID738891",9,"Coastal",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739216",21,"Plain",1,0.28,0.28,1440,0,0,1339200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739224",4,"Tonle Sap",1,3.7,3.7,44400,2200,20000,33744000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739316",5,"Mountain",1,0.25,0.25,300,0,0,330000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739320",14,"Plain",1,0.4,0.4,2000,0,0,1860000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739349",12,"Phnom Penh",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739353",22,"Tonle Sap",1,1.5,1.5,3000,0,0,2550000,1,0,2.5,0,NA,NA,NA,NA,0.27774075,0.27574039,0,NA,NA
"HID739364",1,"Tonle Sap",1,1,1,2600,0,0,2340000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739428",3,"Plain",1,1,1,6000,1000,2000,4800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739437",14,"Plain",1,1.3,1.3,10800,2800,2600,9450000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739479",2,"Tonle Sap",1,2,2,11000,2500,3000,9900000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739509",5,"Mountain",1,0.04,0.04,200,0,0,220000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739562",1,"Tonle Sap",1,1.8,1.8,5000,0,0,4500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739592",3,"Plain",1,0.23,0.23,2000,0,0,1800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739593",21,"Plain",1,0.38,0.38,1980,0,0,1841400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739640",20,"Plain",1,1.97,1.97,7600,2700,1000,7600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739752",2,"Tonle Sap",1,0,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739785",3,"Plain",0,NA,NA,NA,NA,NA,NA,1,10,10,24000,0,12000,0.5,1,0.99997002,0.99344325,0,72000000,3000
"HID739828",7,"Coastal",1,0.38,0.38,1512,0,0,1542240,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID739947",25,"Plain",1,0.5,0.5,2800,0,0,2660000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740079",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740176",7,"Coastal",1,0.5,0.5,1200,0,0,1224000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740262",5,"Mountain",1,0.3,0.3,600,0,0,660000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740269",17,"Tonle Sap",1,1,1,1600,0,0,1520000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740271",25,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740629",5,"Mountain",1,0.35,0.35,1320,0,0,1452000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740677",2,"Tonle Sap",1,1,1,2000,0,0,1800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740857",3,"Plain",1,1,1,4800,960,1440,4800000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID740939",4,"Tonle Sap",1,0.9,0.9,4600,0,800,5520000,1,NA,NA,100,0,50,0.5,1,NA,NA,0,300000,3000
"HID741012",14,"Plain",1,1.3,1.3,5800,0,0,5394000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741121",11,"Mountain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741351",17,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741486",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741506",10,"Mountain",1,3,3,10500,2750,2500,10500000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741587",13,"Mountain",1,17,17,60000,10000,20000,60600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741599",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID741740",21,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742015",25,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742176",21,"Plain",1,0.22,0.22,700,0,0,651000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742241",20,"Plain",1,0.2,0.2,600,0,0,540000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742253",2,"Tonle Sap",1,2,2,8000,0,0,7200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742264",25,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742294",19,"Mountain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742347",6,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742379",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742380",3,"Plain",1,1.33,1.33,7000,1000,2500,8400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742388",15,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742425",21,"Plain",1,1.5,1.5,7600,1300,2500,6232000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742507",17,"Tonle Sap",1,0.08,0.08,2400,0,0,2280000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742640",1,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742659",21,"Plain",1,0.6738,0.6738,4000,1000,1000,3200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742957",10,"Mountain",0,NA,NA,NA,NA,NA,NA,1,0,0.096,0,NA,NA,NA,NA,0.82758623,0.61538458,0,NA,NA
"HID742985",8,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742990",3,"Plain",1,1,1,7000,0,0,6300000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID742992",3,"Plain",1,1,1,2800,0,0,2520000,1,NA,NA,60,0,30,0.5,1,NA,NA,0,240000,4000
"HID743027",21,"Plain",1,0.05,0.05,400,0,0,372000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743039",6,"Tonle Sap",1,6,6,36000,3000,15000,30600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743047",21,"Plain",1,1,1,5000,1000,1500,8000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743155",NA,"",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743218",15,"Tonle Sap",1,0,0.5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743356",7,"Coastal",1,0.6,0.6,3000,500,1000,3300000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743371",25,"Plain",1,0.2,0.2,140,0,0,133000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743382",6,"Tonle Sap",1,2,2,400,0,0,360000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743439",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743472",3,"Plain",0,NA,NA,NA,NA,NA,NA,1,1,1,2000,0,1000,0.5,1,0.35707909,0.35260931,0,5000000,2500
"HID743716",7,"Coastal",1,0.25,0.25,600,0,0,612000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743776",21,"Plain",1,0.6479,0.6479,4000,1000,1000,3400000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743864",8,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743995",15,"Tonle Sap",1,0.81,0.81,4000,0,2000,3600000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID743996",21,"Plain",1,0.7,0.7,10000,0,5000,8000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744037",10,"Mountain",1,1,1,5000,0,0,5000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744092",6,"Tonle Sap",1,1.9,1.9,3000,0,0,2700000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744113",21,"Plain",1,2,2,12000,1000,5000,12000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744133",14,"Plain",1,0.82,0.82,4600,0,0,4278000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744147",8,"Plain",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744245",12,"Phnom Penh",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744289",8,"Plain",1,0.23,0.23,1040,0,0,936000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744336",2,"Tonle Sap",0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744382",10,"Mountain",1,0.7,0.7,3000,0,0,3000000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"HID744425",4,"Tonle Sap",1,0.0999,0.0999,240,0,0,216000,1,NA,NA,200,0,100,0.5,1,NA,NA,0,500000,2500
