hhid,province,weight,zone
id_125981,3,42.1389463785883,Plain
id_126013,14,74.70428830213589,Plain
id_126023,14,84.2328965039386,Plain
id_126039,5,176.39484251779,Mountain
id_126041,14,125.700944880945,Plain
id_126056,25,37.5041471981019,Plain
id_126059,21,139.567977239485,Plain
id_126062,13,140.626793658429,Mountain
id_126063,25,72.90444790848569,Plain
id_126084,17,53.9738567313564,Tonle Sap
id_126093,3,138.107153634484,Plain
id_126101,25,166.746945049316,Plain
id_126110,21,150.786856081315,Plain
id_126137,21,150.173161229243,Plain
id_126153,2,70.34921438956,Tonle Sap
id_126158,5,63.439037857446,Mountain
id_126163,17,148.295817146692,Tonle Sap
id_126199,7,141.759224779499,Coastal
id_126201,9,94.20954048710971,Coastal
id_126202,4,108.47593812467,Tonle Sap
id_126227,23,35.2907841577768,Coastal
id_126263,25,106.253755943423,Plain
id_126264,14,237.771009893016,Plain
id_126276,25,170.791180656855,Plain
id_126287,15,110.097413418599,Tonle Sap
id_126299,21,234.332702410919,Plain
id_126315,2,207.774912955146,Tonle Sap
id_126328,16,98.7462532112766,Mountain
id_126329,2,57.6193565476396,Tonle Sap
id_126342,7,60.0258652622432,Coastal
id_126353,3,138.103508821925,Plain
id_126408,2,120.830464996527,Tonle Sap
id_126416,17,125.717498184465,Tonle Sap
id_126425,3,221.676396706756,Plain
id_126440,1,135.13838354909,Tonle Sap
id_126449,11,68.1313839214364,Mountain
id_126452,2,139.19028875822,Tonle Sap
id_126464,25,38.3157483553556,Plain
id_126476,17,86.74642610750639,Tonle Sap
id_126477,5,135.582957830946,Mountain
id_126480,13,51.3216440556721,Mountain
id_126494,2,43.4331769951729,Tonle Sap
id_126512,2,128.523025851342,Tonle Sap
id_126519,14,144.998298375351,Plain
id_126527,9,21.2575373406812,Coastal
id_126532,6,140.890934416707,Tonle Sap
id_126533,21,113.125156005319,Plain
id_126540,21,102.117749635885,Plain
id_126541,13,42.8534778518874,Mountain
id_126548,12,32.407019423022,Phnom Penh
id_126549,11,92.66012712538949,Mountain
id_126565,21,101.872197978132,Plain
id_126585,21,181.288460538332,Plain
id_126596,6,38.9421705249072,Tonle Sap
id_126611,7,169.833110471127,Coastal
id_126627,17,96.1246182256879,Tonle Sap
id_126646,6,24.6067225517915,Tonle Sap
id_126660,14,29.1801965296055,Plain
id_126666,3,149.948843776623,Plain
id_126681,17,104.679709247774,Tonle Sap
id_126688,16,122.897607508629,Mountain
id_126700,12,32.407019423022,Phnom Penh
id_126709,4,70.97018169388799,Tonle Sap
id_126710,18,28.9123977798656,Coastal
id_126719,2,152.665863776808,Tonle Sap
id_126721,20,250.475565979444,Plain
id_126723,3,138.103508821925,Plain
id_126724,14,74.70428830213589,Plain
id_126759,13,74.46669921803399,Mountain
id_126771,6,53.8891186319428,Tonle Sap
id_126785,24,34.54330615943,Tonle Sap
id_126798,8,17.7485855105494,Plain
id_126819,8,58.3388164896507,Plain
id_126825,25,154.293993325648,Plain
id_126829,8,17.7485855105494,Plain
id_126842,10,112.120991695885,Mountain
id_126843,17,104.679709247774,Tonle Sap
id_126862,2,63.6084652927346,Tonle Sap
id_126893,5,205.556489881311,Mountain
id_126899,14,190.562656656076,Plain
id_126907,23,28.2625347704229,Coastal
id_126927,15,91.3370579176021,Tonle Sap
id_126932,17,130.590693271284,Tonle Sap
id_126938,13,131.689931490686,Mountain
id_126942,10,120.308723095059,Mountain
id_126944,1,238.415835658641,Tonle Sap
id_126975,21,118.557758865192,Plain
id_126977,14,37.0254490127203,Plain
id_127013,25,72.90444790848569,Plain
id_127015,17,205.977342234639,Tonle Sap
id_127021,14,51.578592442844,Plain
id_127046,3,55.5640488693918,Plain
id_127061,12,88.61294373482571,Phnom Penh
id_127072,7,29.4398269468418,Coastal
id_127081,20,173.176082371778,Plain
id_127091,2,70.3617467321799,Tonle Sap
id_127096,3,177.730500332081,Plain
id_127102,21,58.8912983289821,Plain
id_127108,7,223.810604466458,Coastal
id_127112,14,153.2302063755,Plain
id_127119,21,187.108523390343,Plain
id_127140,21,204.032939029414,Plain
id_127143,18,26.9756821391091,Coastal
id_127175,3,180.241539489072,Plain
id_127179,8,33.8919894184137,Plain
id_127180,13,124.373824185648,Mountain
id_127189,10,281.324060865431,Mountain
id_127196,2,93.3207617810791,Tonle Sap
id_127197,13,140.626793658429,Mountain
id_127199,5,167.116090824047,Mountain
id_127204,15,358.989595354067,Tonle Sap
id_127207,7,100.708925337898,Coastal
id_127208,14,57.5761031920118,Plain
id_127210,10,178.228738358382,Mountain
id_127213,1,158.571001546569,Tonle Sap
id_127228,25,158.694018928439,Plain
id_127270,3,117.509419576064,Plain
id_127284,14,143.726809546164,Plain
id_127286,7,114.71714356173,Coastal
id_127335,21,150.173161229243,Plain
id_127341,17,179.84697776972,Tonle Sap
id_127359,5,142.27299670572,Mountain
id_127363,3,157.711347052938,Plain
id_127380,25,41.53555914152,Plain
id_127389,6,136.1932540593,Tonle Sap
id_127391,25,38.3157483553556,Plain
id_127394,9,40.8241342110809,Coastal
id_127400,14,122.376190570378,Plain
id_127403,6,116.295516232197,Tonle Sap
id_127421,2,133.014897562104,Tonle Sap
id_127428,20,222.184008910883,Plain
id_127433,20,146.086859355366,Plain
id_127441,12,42.8916433539997,Phnom Penh
id_127451,14,64.9545222803404,Plain
id_127453,8,60.2879372342214,Plain
id_127455,14,162.403525770433,Plain
id_127474,3,187.61726531477,Plain
id_127511,5,142.942171099558,Mountain
id_127513,2,142.515112015411,Tonle Sap
id_127523,15,180.018843216733,Tonle Sap
id_127533,5,74.52395065537721,Mountain
id_127548,17,183.413165776014,Tonle Sap
id_127557,20,121.629968499377,Plain
id_127561,25,142.936724270317,Plain
id_127572,22,153.76009580941,Tonle Sap
id_127574,20,331.548576346416,Plain
id_127578,15,258.480253381622,Tonle Sap
id_127594,4,170.244937786707,Tonle Sap
id_127623,14,74.70428830213589,Plain
id_127627,10,85.7150463688465,Mountain
id_127639,20,252.239866686321,Plain
id_127649,21,94.0707349586953,Plain
id_127658,8,44.4982393871632,Plain
id_127670,18,28.9123977798656,Coastal
id_127683,17,158.008416183397,Tonle Sap
id_127693,3,76.3747910963468,Plain
id_127736,2,264.467782061478,Tonle Sap
id_127741,25,154.293993325648,Plain
id_127742,4,175.81421240658,Tonle Sap
id_127744,21,149.2241954975,Plain
id_127758,9,47.0379549666137,Coastal
id_127774,21,116.976311228829,Plain
id_127794,14,158.872027557861,Plain
id_127798,14,150.113204656553,Plain
id_127813,12,53.271000122414,Phnom Penh
id_127815,15,162.925220179971,Tonle Sap
id_127816,13,163.240644243662,Mountain
id_127817,2,80.5488009728661,Tonle Sap
id_127824,25,103.048766801105,Plain
id_127849,24,21.4989807565684,Tonle Sap
id_127850,25,23.3758263075531,Plain
id_127857,20,88.8602414491321,Plain
id_127867,25,108.883266356829,Plain
id_127868,24,34.54330615943,Tonle Sap
id_127884,25,28.3809374427826,Plain
id_127890,1,157.021182087009,Tonle Sap
id_127892,1,351.855628431706,Tonle Sap
id_127900,3,157.252521558705,Plain
id_127903,20,284.024435157928,Plain
id_127908,16,93.51793011417629,Mountain
id_127917,23,27.2701513946457,Coastal
id_127918,3,35.0041682144663,Plain
id_127941,8,48.9310141920149,Plain
id_127944,8,141.960182917256,Plain
id_127964,18,24.471308465717,Coastal
id_127968,14,29.6203592101762,Plain
id_127972,14,48.1559389319765,Plain
id_127975,16,109.02105502406,Mountain
id_127978,3,103.649410986933,Plain
id_127992,1,128.603645466445,Tonle Sap
id_127993,20,125.224234707988,Plain
id_128033,3,94.8639681521429,Plain
id_128055,25,169.691684131864,Plain
id_128075,14,106.771191528912,Plain
id_128076,6,175.335878664617,Tonle Sap
id_128077,6,55.0413530763758,Tonle Sap
id_128087,7,162.269692595894,Coastal
id_128102,14,90.712350081165,Plain
id_128116,25,103.048766801105,Plain
id_128129,21,71.1071370772117,Plain
id_128139,7,169.833110471127,Coastal
id_128145,2,55.0153575272191,Tonle Sap
id_128159,21,40.847099854354,Plain
id_128162,21,50.3283026822326,Plain
id_128163,5,95.67760345954881,Mountain
id_128164,14,37.2153231102215,Plain
id_128166,6,140.890934416707,Tonle Sap
id_128174,3,90.2611167502281,Plain
id_128175,12,42.8916433539997,Phnom Penh
id_128182,14,51.6879487641967,Plain
id_128185,20,88.8602414491321,Plain
id_128186,5,165.328873932873,Mountain
id_128196,14,217.74818800729,Plain
id_128220,19,40.5644609466401,Mountain
id_128234,25,38.637729433972,Plain
id_128238,14,160.195215756205,Plain
id_128239,21,127.867834185358,Plain
id_128270,25,81.7169116911025,Plain
id_128283,8,17.7485855105494,Plain
id_128288,17,162.03699166049,Tonle Sap
id_128293,11,78.25806241549191,Mountain
id_128312,15,108.251327902343,Tonle Sap
id_128322,25,115.889667844139,Plain
id_128331,17,165.155076953728,Tonle Sap
id_128353,12,53.271000122414,Phnom Penh
id_128367,25,108.286645719258,Plain
id_128377,17,185.213117251094,Tonle Sap
id_128379,12,102.990600236667,Phnom Penh
id_128386,8,73.75957076817311,Plain
id_128391,23,46.0314575971001,Coastal
id_128413,3,39.9883143465073,Plain
id_128423,14,62.7147111672252,Plain
id_128443,23,25.817233492472,Coastal
id_128445,5,179.784077427849,Mountain
id_128449,13,141.452020939498,Mountain
id_128451,20,125.224234707988,Plain
id_128459,16,102.97554188839,Mountain
id_128484,21,165.804260960984,Plain
id_128486,14,143.686763068163,Plain
id_128500,5,181.709633666968,Mountain
id_128505,2,228.898165260537,Tonle Sap
id_128508,4,460.42639625535,Tonle Sap
id_128511,18,25.931738214931,Coastal
id_128521,4,88.29343341031149,Tonle Sap
id_128537,15,105.17656925263,Tonle Sap
id_128546,15,271.692648039362,Tonle Sap
id_128549,3,110.383213180985,Plain
id_128554,17,97.30286949625069,Tonle Sap
id_128560,19,40.5644609466401,Mountain
id_128597,14,185.904294499688,Plain
id_128601,23,25.817233492472,Coastal
id_128609,3,125.591566997033,Plain
id_128612,2,79.0114177252612,Tonle Sap
id_128638,15,171.563376183621,Tonle Sap
id_128640,17,66.77088405314549,Tonle Sap
id_128646,19,87.13741698611339,Mountain
id_128655,6,193.767978936113,Tonle Sap
id_128660,20,211.44041283979,Plain
id_128668,15,108.251327902343,Tonle Sap
id_128675,7,100.708925337898,Coastal
id_128678,2,111.791936861736,Tonle Sap
id_128684,12,53.271000122414,Phnom Penh
id_128698,8,38.1132230223503,Plain
id_128717,10,50.182674815794,Mountain
id_128718,5,184.738127561417,Mountain
id_128720,13,120.477776681036,Mountain
id_128721,17,238.859267350409,Tonle Sap
id_128728,8,71.39762140838479,Plain
id_128744,8,37.7433518523242,Plain
id_128791,7,79.2070197295087,Coastal
id_128795,21,116.976311228829,Plain
id_128810,22,268.86051038674,Tonle Sap
id_128819,25,133.219975550581,Plain
id_128844,20,250.475565979444,Plain
id_128851,14,212.970590633289,Plain
id_128857,5,208.202183119307,Mountain
id_128859,25,87.4653063167804,Plain
id_128865,7,104.191105879564,Coastal
id_128895,1,167.366401394597,Tonle Sap
id_128903,21,108.26713283879,Plain
id_128918,3,96.5683057162051,Plain
id_128927,15,202.857828811457,Tonle Sap
id_128933,21,60.8603083035073,Plain
id_128950,10,52.788865331147,Mountain
id_128952,7,154.673707971791,Coastal
id_128962,17,218.385615863231,Tonle Sap
id_128973,25,106.653779807843,Plain
id_128978,2,89.211277894632,Tonle Sap
id_128981,14,50.8421367102077,Plain
id_128987,2,107.556132222261,Tonle Sap
id_128996,9,37.0108909056503,Coastal
id_129001,2,77.56451842951481,Tonle Sap
id_129002,5,95.91982524045859,Mountain
id_129003,19,111.277923242326,Mountain
id_129017,2,38.4975887002668,Tonle Sap
id_129025,5,184.499293524492,Mountain
id_129033,8,34.1356748253137,Plain
id_129082,1,129.362804659755,Tonle Sap
id_129097,5,74.52395065537721,Mountain
id_129106,5,152.419539928442,Mountain
id_129135,21,60.069264491697,Plain
id_129148,8,15.1945207663484,Plain
id_129150,7,93.0816086235978,Coastal
id_129159,14,202.980273380532,Plain
id_129167,25,114.980729272811,Plain
id_129169,3,66.3183809086289,Plain
id_129206,14,152.477232388396,Plain
id_129208,5,54.4999007048061,Mountain
id_129212,25,145.722104807556,Plain
id_129222,22,75.7593474979309,Tonle Sap
id_129228,2,111.791936861736,Tonle Sap
id_129230,4,460.42639625535,Tonle Sap
id_129240,2,50.8711436186367,Tonle Sap
id_129244,2,66.6670241047071,Tonle Sap
id_129245,19,18.2432760871132,Mountain
id_129254,20,79.5850411168766,Plain
id_129257,7,137.153728295665,Coastal
id_129278,2,111.264964367855,Tonle Sap
id_129289,5,176.39484251779,Mountain
id_129291,14,130.582261034571,Plain
id_129307,21,139.567977239485,Plain
id_129325,8,98.92116088670249,Plain
id_129342,17,98.8235017374093,Tonle Sap
id_129346,3,125.591566997033,Plain
id_129358,3,214.980893456383,Plain
id_129362,2,207.774912955146,Tonle Sap
id_129399,25,133.219975550581,Plain
id_129403,17,264.347221194347,Tonle Sap
id_129404,8,33.6474438494077,Plain
id_129429,9,47.0379549666137,Coastal
id_129430,4,108.908797278771,Tonle Sap
id_129441,4,137.838664541343,Tonle Sap
id_129448,2,228.898165260537,Tonle Sap
id_129453,7,11.0877270319274,Coastal
id_129454,20,222.184008910883,Plain
id_129462,2,63.3472028111414,Tonle Sap
id_129465,21,58.8912983289821,Plain
id_129478,3,103.400575835902,Plain
id_129486,14,187.800435862655,Plain
id_129499,5,72.31884750621791,Mountain
id_129501,20,125.224234707988,Plain
id_129509,14,220.133535919732,Plain
id_129511,21,149.2241954975,Plain
id_129520,6,99.2518738130285,Tonle Sap
id_129530,3,79.4404490041469,Plain
id_129554,13,127.539703346737,Mountain
id_129575,17,141.9506503111,Tonle Sap
id_129576,2,234.266214356927,Tonle Sap
id_129577,6,242.060921378651,Tonle Sap
id_129587,19,130.950207879691,Mountain
id_129593,8,26.6813714899601,Plain
id_129598,4,188.165457553729,Tonle Sap
id_129632,13,120.477776681036,Mountain
id_129680,11,57.9151178088122,Mountain
id_129682,25,109.125229170955,Plain
id_129692,13,151.186882386709,Mountain
id_129720,7,153.837633874646,Coastal
id_129731,16,101.386527361311,Mountain
id_129744,8,84.702766634794,Plain
id_129746,17,285.886624402775,Tonle Sap
id_129789,21,48.7070888435191,Plain
id_129791,2,75.8749942657038,Tonle Sap
id_129794,6,136.1932540593,Tonle Sap
id_129795,8,36.5251720630857,Plain
id_129797,3,122.077222706983,Plain
id_129807,20,122.402898108985,Plain
id_129814,1,84.825323827736,Tonle Sap
id_129815,21,234.332702410919,Plain
id_129836,2,190.114045353958,Tonle Sap
id_129852,8,73.75957076817311,Plain
id_129856,3,111.790295898457,Plain
id_129858,21,374.535989477071,Plain
id_129864,25,89.1716878975781,Plain
id_129881,7,116.125203740941,Coastal
id_129890,25,183.180083400312,Plain
id_129893,6,110.255492139345,Tonle Sap
id_129898,25,107.434353231683,Plain
id_129902,2,73.6475609918148,Tonle Sap
id_129912,14,174.050540862656,Plain
id_129916,21,224.212020911444,Plain
id_129917,2,219.362360023797,Tonle Sap
id_129921,4,110.196252873188,Tonle Sap
id_129939,20,178.911118556745,Plain
id_129940,8,16.4505546299272,Plain
id_129942,21,113.125156005319,Plain
id_129974,8,40.6573279847011,Plain
id_130001,6,24.6067225517915,Tonle Sap
id_130006,20,124.127202152142,Plain
id_130013,14,104.148655895847,Plain
id_130020,17,167.315639991564,Tonle Sap
id_130031,15,105.17656925263,Tonle Sap
id_130042,3,52.3233037073382,Plain
id_130052,5,134.900940785676,Mountain
id_130063,3,138.103508821925,Plain
id_130078,1,128.603645466445,Tonle Sap
id_130101,9,94.20954048710971,Coastal
id_130106,4,84.3701740969658,Tonle Sap
id_130117,8,108.726093583139,Plain
id_130118,21,182.099001453135,Plain
id_130132,4,24.8905514193585,Tonle Sap
id_130139,5,181.709633666968,Mountain
id_130160,14,155.011952961262,Plain
id_130162,25,84.25312058783631,Plain
id_130184,2,90.6723207687662,Tonle Sap
id_130211,14,156.343975275109,Plain
id_130212,15,101.222020895697,Tonle Sap
id_130217,14,159.819772777202,Plain
id_130223,3,94.8639681521429,Plain
id_130231,2,74.1766429119039,Tonle Sap
id_130235,3,231.739122200235,Plain
id_130236,7,126.430727894793,Coastal
id_130261,14,152.856781691766,Plain
id_130264,22,131.419952018919,Tonle Sap
id_130265,19,255.080092432317,Mountain
id_130279,25,111.060931683966,Plain
id_130287,5,178.325167639653,Mountain
id_130302,17,212.405724957886,Tonle Sap
id_130305,6,253.303021783657,Tonle Sap
id_130311,3,110.383213180985,Plain
id_130315,25,48.7301708292249,Plain
id_130318,11,55.1887176916653,Mountain
id_130340,3,81.79027842361241,Plain
id_130343,1,350.775770141021,Tonle Sap
id_130352,2,128.523025851342,Tonle Sap
id_130354,1,137.468355679246,Tonle Sap
id_130405,5,142.27299670572,Mountain
id_130409,6,209.748339367918,Tonle Sap
id_130418,8,128.036634387123,Plain
id_130443,3,120.93582174669,Plain
id_130452,14,158.514006595345,Plain
id_130461,9,27.8218639463351,Coastal
id_130464,8,167.711477936892,Plain
id_130484,12,186.448500428449,Phnom Penh
id_130499,3,108.9047240941,Plain
id_130513,14,276.893176057944,Plain
id_130520,24,36.298279137834,Tonle Sap
id_130552,14,84.2328965039386,Plain
id_130555,4,24.8905514193585,Tonle Sap
id_130566,11,67.9188356448806,Mountain
id_130586,13,141.452020939498,Mountain
id_130595,14,35.3721113524039,Plain
id_130599,20,331.548576346416,Plain
id_130600,14,130.582261034571,Plain
id_130612,20,124.127202152142,Plain
id_130615,5,128.249375208557,Mountain
id_130626,2,70.3617467321799,Tonle Sap
id_130643,21,172.609659731771,Plain
id_130656,21,150.786856081315,Plain
id_130662,1,207.580174438356,Tonle Sap
id_130674,5,87.23382473891959,Mountain
id_130691,7,76.4726951464731,Coastal
id_130698,3,52.1416255694653,Plain
id_130702,5,186.030002579329,Mountain
id_130703,2,172.726728232329,Tonle Sap
id_130716,25,108.286645719258,Plain
id_130742,10,120.308723095059,Mountain
id_130770,1,108.190409289698,Tonle Sap
id_130790,18,54.5494947025888,Coastal
id_130813,8,85.9654771484247,Plain
id_130816,21,153.441401022429,Plain
id_130823,22,176.524577526648,Tonle Sap
id_130828,3,47.0450757017733,Plain
id_130831,14,127.384147468789,Plain
id_130843,13,69.9012378967435,Mountain
id_130844,25,121.625170889083,Plain
id_130847,15,221.385484369372,Tonle Sap
id_130853,1,408.879750823314,Tonle Sap
id_130860,7,114.71714356173,Coastal
id_130864,3,139.485407596878,Plain
id_130886,5,152.419539928442,Mountain
id_130894,11,55.1887176916653,Mountain
id_130896,13,69.17959551979909,Mountain
id_130914,21,119.676213390683,Plain
id_130916,1,251.402816393898,Tonle Sap
id_130926,21,133.206508125079,Plain
id_130929,3,66.3183809086289,Plain
id_130940,7,43.3194916596233,Coastal
id_130949,5,202.119090384968,Mountain
id_130963,25,141.112713198451,Plain
id_130984,5,46.4589317483591,Mountain
id_131002,11,30.1083498219574,Mountain
id_131004,17,72.74838362023741,Tonle Sap
id_131010,11,67.9188356448806,Mountain
id_131014,6,28.84926092279,Tonle Sap
id_131030,4,188.165457553729,Tonle Sap
id_131031,5,152.167773097909,Mountain
id_131042,2,141.48482167898,Tonle Sap
id_131046,10,47.4409042820974,Mountain
id_131052,19,130.535739455618,Mountain
id_131054,12,46.7408933985894,Phnom Penh
id_131066,2,154.120067513606,Tonle Sap
id_131074,17,164.498547330489,Tonle Sap
id_131078,6,150.962655832843,Tonle Sap
id_131104,25,48.7301708292249,Plain
id_131124,10,31.8674298623903,Mountain
id_131132,21,88.4038232141955,Plain
id_131145,12,18.6676379164873,Phnom Penh
id_131165,2,77.56451842951481,Tonle Sap
id_131175,17,285.886624402775,Tonle Sap
id_131195,3,177.730500332081,Plain
id_131246,14,143.726809546164,Plain
id_131256,5,64.7186320869571,Mountain
id_131259,21,91.0727558422502,Plain
id_131277,25,142.936724270317,Plain
id_131279,21,149.2241954975,Plain
id_131284,6,117.564873391713,Tonle Sap
id_131289,25,41.53555914152,Plain
id_131309,21,60.8603083035073,Plain
id_131312,5,74.52395065537721,Mountain
id_131318,15,247.551017357502,Tonle Sap
id_131328,10,289.890116607007,Mountain
id_131337,24,17.8808596048532,Tonle Sap
id_131343,6,60.8658348833994,Tonle Sap
id_131344,17,231.576140511205,Tonle Sap
id_131364,15,325.851320618344,Tonle Sap
id_131370,14,156.648745539559,Plain
id_131383,20,284.024435157928,Plain
id_131393,14,173.268002593834,Plain
id_131411,17,90.66858293968809,Tonle Sap
id_131416,2,36.3259298505082,Tonle Sap
id_131421,17,164.498547330489,Tonle Sap
id_131432,3,86.16714652991899,Plain
id_131447,7,79.2070197295087,Coastal
id_131448,5,117.650579299264,Mountain
id_131454,19,121.919159060402,Mountain
id_131463,25,38.3157483553556,Plain
id_131482,6,178.303803694096,Tonle Sap
id_131486,4,108.47593812467,Tonle Sap
id_131497,8,53.8111693915161,Plain
id_131501,23,27.7405923547908,Coastal
id_131546,9,54.1704857800881,Coastal
id_131559,20,88.8602414491321,Plain
id_131564,18,39.4259969725441,Coastal
id_131571,3,177.730500332081,Plain
id_131595,8,94.6948905339259,Plain
id_131615,3,109.977888501806,Plain
id_131617,15,106.268502489217,Tonle Sap
id_131622,3,122.077222706983,Plain
id_131624,25,171.812830183512,Plain
id_131628,5,178.325167639653,Mountain
id_131633,3,157.711347052938,Plain
id_131640,13,62.5007971815241,Mountain
id_131654,4,109.269994443503,Tonle Sap
id_131658,5,151.990430863328,Mountain
id_131659,6,185.758041115549,Tonle Sap
id_131661,5,176.39484251779,Mountain
id_131665,5,74.52395065537721,Mountain
id_131677,17,119.531542269101,Tonle Sap
id_131684,22,131.419952018919,Tonle Sap
id_131690,11,29.4525003300713,Mountain
id_131708,2,133.014897562104,Tonle Sap
id_131731,8,50.6058408716759,Plain
id_131741,9,94.20954048710971,Coastal
id_131743,5,66.9348315583824,Mountain
id_131756,8,15.4724299518845,Plain
id_131761,8,30.4051630401413,Plain
id_131767,12,39.9757640908989,Phnom Penh
id_131771,13,80.47718035541899,Mountain
id_131773,21,157.464692317741,Plain
id_131794,8,56.8734893942441,Plain
id_131803,23,46.0314575971001,Coastal
id_131821,16,73.90311551118801,Mountain
id_131826,25,157.053931605657,Plain
id_131841,1,111.214363494944,Tonle Sap
id_131843,7,109.599583884702,Coastal
id_131850,24,26.6049886862533,Tonle Sap
id_131870,13,42.8534778518874,Mountain
id_131871,4,70.97018169388799,Tonle Sap
id_131875,20,88.8602414491321,Plain
id_131880,5,152.468946325217,Mountain
id_131885,25,37.5041471981019,Plain
id_131916,19,51.3264607896261,Mountain
id_131920,3,231.739122200235,Plain
id_131926,6,175.894782295254,Tonle Sap
id_131930,4,137.838664541343,Tonle Sap
id_131935,2,38.4975887002668,Tonle Sap
id_131942,7,34.0551615980628,Coastal
id_131947,5,125.759166730949,Mountain
id_131964,13,80.47718035541899,Mountain
id_131966,22,158.968464297799,Tonle Sap
id_132001,21,204.359914893243,Plain
id_132025,1,238.415835658641,Tonle Sap
id_132034,6,112.033755078346,Tonle Sap
id_132042,1,213.420627081526,Tonle Sap
id_132043,21,163.190681129295,Plain
id_132049,5,155.885121085898,Mountain
id_132069,6,99.2518738130285,Tonle Sap
id_132091,25,87.4653063167804,Plain
id_132110,1,99.4414520455562,Tonle Sap
id_132147,21,165.804260960984,Plain
id_132165,14,93.4611951537313,Plain
id_132172,3,214.242639938584,Plain
id_132203,1,205.466447133342,Tonle Sap
id_132206,9,37.6838161948439,Coastal
id_132222,25,38.637729433972,Plain
id_132229,14,155.031165353165,Plain
id_132235,17,77.68535548490971,Tonle Sap
id_132239,2,84.25448800765849,Tonle Sap
id_132277,14,135.957792813939,Plain
id_132278,21,151.55545728465,Plain
id_132286,1,86.5730269611355,Tonle Sap
id_132340,7,16.2448093723588,Coastal
id_132342,15,202.732779971802,Tonle Sap
id_132346,7,60.0258652622432,Coastal
id_132357,8,98.92116088670249,Plain
id_132374,7,169.072761867063,Coastal
id_132378,12,28.6843846812998,Phnom Penh
id_132406,4,109.269994443503,Tonle Sap
id_132409,6,60.8658348833994,Tonle Sap
id_132475,20,88.8602414491321,Plain
id_132483,1,135.13838354909,Tonle Sap
id_132491,3,135.181154616804,Plain
id_132528,2,61.4132236454265,Tonle Sap
id_132552,17,158.008416183397,Tonle Sap
id_132562,8,26.1672874481808,Plain
id_132608,20,68.1880824338876,Plain
id_132617,18,46.9926024521233,Coastal
id_132630,5,208.202183119307,Mountain
id_132637,4,88.29343341031149,Tonle Sap
id_132646,3,149.948843776623,Plain
id_132648,4,171.01571283045,Tonle Sap
id_132661,17,90.9013649241285,Tonle Sap
id_132688,2,120.830464996527,Tonle Sap
id_132689,15,137.462003685515,Tonle Sap
id_132691,14,173.268002593834,Plain
id_132697,3,66.42953588902709,Plain
id_132709,20,261.648671407099,Plain
id_132726,1,64.0928128751238,Tonle Sap
id_132734,8,72.438994351196,Plain
id_132746,3,47.0450757017733,Plain
id_132757,25,133.219975550581,Plain
id_132772,21,50.3283026822326,Plain
id_132784,20,123.225606112669,Plain
id_132786,3,138.107153634484,Plain
id_132794,25,120.780551646797,Plain
id_132835,25,125.425957479367,Plain
id_132849,1,138.051829897838,Tonle Sap
id_132866,20,178.911118556745,Plain
id_132877,2,139.19028875822,Tonle Sap
id_132880,14,178.157608369601,Plain
id_132887,5,128.249375208557,Mountain
id_132890,13,46.0385336381762,Mountain
id_132895,6,102.705255133248,Tonle Sap
id_132912,6,236.319818444683,Tonle Sap
id_132935,21,57.0944747990433,Plain
id_132938,14,101.241386355241,Plain
id_132949,14,50.8421367102077,Plain
id_132972,11,82.69140092671449,Mountain
id_132975,12,43.4022581558331,Phnom Penh
id_132991,25,144.429890430786,Plain
id_133001,7,125.415220040216,Coastal
id_133004,1,252.310924790928,Tonle Sap
id_133008,25,157.053931605657,Plain
id_133014,2,167.1828091258,Tonle Sap
id_133021,3,122.077222706983,Plain
id_133049,21,150.173161229243,Plain
id_133059,3,95.7703326786099,Plain
id_133088,15,202.732779971802,Tonle Sap
id_133100,7,98.95796375995199,Coastal
id_133117,12,53.271000122414,Phnom Penh
id_133125,21,55.9736328218086,Plain
id_133130,3,157.252521558705,Plain
id_133153,14,194.29376742644,Plain
id_133159,15,188.759427546471,Tonle Sap
id_133164,25,84.52003313681359,Plain
id_133187,15,297.68793226535,Tonle Sap
id_133189,5,116.569232063057,Mountain
id_133192,25,64.3633202854642,Plain
id_133205,14,152.477232388396,Plain
id_133214,7,159.628412501623,Coastal
id_133219,14,54.4704094484096,Plain
id_133228,15,96.65297134137781,Tonle Sap
id_133238,8,38.1132230223503,Plain
id_133239,3,119.180858444492,Plain
id_133261,9,189.752631536693,Coastal
id_133265,3,157.944351064819,Plain
id_133307,3,61.6452716092201,Plain
id_133308,3,47.4380812481764,Plain
id_133324,15,106.268502489217,Tonle Sap
id_133330,4,460.42639625535,Tonle Sap
id_133338,2,123.252858217212,Tonle Sap
id_133340,2,66.6670241047071,Tonle Sap
id_133346,7,118.130505532386,Coastal
id_133370,14,150.113204656553,Plain
id_133381,7,55.0518539841047,Coastal
id_133392,8,50.6058408716759,Plain
id_133400,1,127.180248293383,Tonle Sap
id_133434,2,101.495311098155,Tonle Sap
id_133436,15,82.2428919777541,Tonle Sap
id_133442,18,26.9756821391091,Coastal
id_133446,17,228.200699722253,Tonle Sap
id_133480,8,63.3105031931185,Plain
id_133511,7,75.1981502273653,Coastal
id_133524,5,142.942171099558,Mountain
id_133529,1,158.571001546569,Tonle Sap
id_133533,6,140.890934416707,Tonle Sap
id_133538,11,68.1313839214364,Mountain
id_133545,5,178.097214479144,Mountain
id_133573,21,59.5728242892863,Plain
id_133587,8,51.4057977184169,Plain
id_133606,14,147.025457634109,Plain
id_133610,14,164.665296403523,Plain
